"","subject","condition","audio","step","sAnswer","rt","stepRepetition","trial","phase"
"15146","SSH70","SSH","asee_shstep13",13,0,670,9,6,"Late"
"15147","SSH70","SSH","asee_shstep15",15,0,634,9,4,"Late"
"15148","SSH70","SSH","asee_shstep17",17,0,1257,9,0,"Late"
"15149","SSH70","SSH","asee_shstep05",5,1,1027,10,5,"Late"
"15150","SSH70","SSH","asee_shstep07",7,1,603,10,3,"Late"
"15152","SSH70","SSH","asee_shstep11",11,0,1697,10,6,"Late"
"15153","SSH70","SSH","asee_shstep13",13,0,1054,10,1,"Late"
"15154","SSH70","SSH","asee_shstep15",15,0,942,10,4,"Late"
"15155","SSH70","SSH","asee_shstep17",17,0,1127,10,2,"Late"
"15156","SSH70","SSH","asee_shstep05",5,1,921,11,3,"Late"
"15157","SSH70","SSH","asee_shstep07",7,1,2233,11,0,"Late"
"15158","SSH70","SSH","asee_shstep09",9,1,1399,11,6,"Late"
"15159","SSH70","SSH","asee_shstep11",11,0,977,11,1,"Late"
"15160","SSH70","SSH","asee_shstep13",13,0,791,11,5,"Late"
"15161","SSH70","SSH","asee_shstep15",15,0,658,11,2,"Late"
"15162","SSH70","SSH","asee_shstep17",17,0,670,11,4,"Late"
"15163","SSH70","SSH","asee_shstep05",5,1,591,12,2,"Late"
"15164","SSH70","SSH","asee_shstep07",7,1,926,12,3,"Late"
"15165","SSH70","SSH","asee_shstep09",9,1,711,12,5,"Late"
"15166","SSH70","SSH","asee_shstep11",11,0,1060,12,6,"Late"
"15167","SSH70","SSH","asee_shstep13",13,0,528,12,4,"Late"
"15168","SSH70","SSH","asee_shstep15",15,0,756,12,0,"Late"
"15169","SSH70","SSH","asee_shstep17",17,0,533,12,1,"Late"
"15170","SSH70","SSH","asee_shstep05",5,1,922,13,0,"Late"
"15171","SSH70","SSH","asee_shstep07",7,1,783,13,2,"Late"
"15172","SSH70","SSH","asee_shstep09",9,1,1143,13,1,"Late"
"15173","SSH70","SSH","asee_shstep11",11,0,646,13,3,"Late"
"15174","SSH70","SSH","asee_shstep13",13,0,634,13,4,"Late"
"15175","SSH70","SSH","asee_shstep15",15,0,539,13,5,"Late"
"15176","SSH70","SSH","asee_shstep17",17,0,584,13,6,"Late"
"15177","SSH70","SSH","asee_shstep05",5,1,591,14,1,"Late"
"15178","SSH70","SSH","asee_shstep07",7,1,678,14,6,"Late"
"15179","SSH70","SSH","asee_shstep09",9,1,1106,14,2,"Late"
"15180","SSH70","SSH","asee_shstep11",11,0,656,14,5,"Late"
"15181","SSH70","SSH","asee_shstep13",13,0,528,14,4,"Late"
"15182","SSH70","SSH","asee_shstep15",15,0,553,14,3,"Late"
"15183","SSH70","SSH","asee_shstep17",17,0,939,14,0,"Late"
"15184","SSH70","SSH","asee_shstep05",5,1,605,15,1,"Late"
"15185","SSH70","SSH","asee_shstep07",7,1,656,15,3,"Late"
"15186","SSH70","SSH","asee_shstep09",9,0,620,15,5,"Late"
"15187","SSH70","SSH","asee_shstep11",11,0,610,15,4,"Late"
"15188","SSH70","SSH","asee_shstep13",13,0,532,15,0,"Late"
"15189","SSH70","SSH","asee_shstep15",15,0,542,15,6,"Late"
"15190","SSH70","SSH","asee_shstep17",17,0,643,15,2,"Late"
"15191","SSH71","SSH","asee_shstep05",5,1,2092,1,5,"Early"
"15192","SSH71","SSH","asee_shstep07",7,1,1689,1,6,"Early"
"15193","SSH71","SSH","asee_shstep09",9,1,4292,1,4,"Early"
"15194","SSH71","SSH","asee_shstep11",11,1,3537,1,2,"Early"
"15195","SSH71","SSH","asee_shstep13",13,0,3641,1,1,"Early"
"15196","SSH71","SSH","asee_shstep15",15,0,3184,1,3,"Early"
"15197","SSH71","SSH","asee_shstep17",17,0,2862,1,0,"Early"
"15198","SSH71","SSH","asee_shstep05",5,1,924,2,6,"Early"
"15199","SSH71","SSH","asee_shstep07",7,1,2893,2,0,"Early"
"15200","SSH71","SSH","asee_shstep09",9,1,1496,2,5,"Early"
"15201","SSH71","SSH","asee_shstep11",11,0,1356,2,3,"Early"
"15202","SSH71","SSH","asee_shstep13",13,1,1378,2,2,"Early"
"15203","SSH71","SSH","asee_shstep15",15,0,2960,2,1,"Early"
"15204","SSH71","SSH","asee_shstep17",17,0,1233,2,4,"Early"
"15205","SSH71","SSH","asee_shstep05",5,1,891,3,3,"Early"
"15206","SSH71","SSH","asee_shstep07",7,1,2166,3,5,"Early"
"15207","SSH71","SSH","asee_shstep09",9,1,1091,3,6,"Early"
"15208","SSH71","SSH","asee_shstep11",11,1,1347,3,1,"Early"
"15209","SSH71","SSH","asee_shstep13",13,0,3239,3,4,"Early"
"15210","SSH71","SSH","asee_shstep15",15,1,3731,3,0,"Early"
"15211","SSH71","SSH","asee_shstep17",17,0,2582,3,2,"Early"
"15212","SSH71","SSH","asee_shstep05",5,1,1915,4,1,"Early"
"15213","SSH71","SSH","asee_shstep07",7,1,997,4,4,"Early"
"15214","SSH71","SSH","asee_shstep09",9,1,1023,4,2,"Early"
"15215","SSH71","SSH","asee_shstep11",11,0,3619,4,5,"Early"
"15216","SSH71","SSH","asee_shstep13",13,1,3002,4,3,"Early"
"15217","SSH71","SSH","asee_shstep15",15,0,1213,4,0,"Early"
"15218","SSH71","SSH","asee_shstep17",17,0,1246,4,6,"Early"
"15219","SSH71","SSH","asee_shstep05",5,1,1036,5,2,"Early"
"15220","SSH71","SSH","asee_shstep07",7,1,1330,5,1,"Early"
"15221","SSH71","SSH","asee_shstep09",9,1,1181,5,4,"Early"
"15222","SSH71","SSH","asee_shstep11",11,0,3173,5,3,"Early"
"15223","SSH71","SSH","asee_shstep13",13,1,2043,5,6,"Early"
"15224","SSH71","SSH","asee_shstep15",15,1,2129,5,0,"Early"
"15225","SSH71","SSH","asee_shstep17",17,0,1243,5,5,"Early"
"15226","SSH71","SSH","asee_shstep05",5,1,979,6,6,"Late"
"15227","SSH71","SSH","asee_shstep07",7,1,972,6,1,"Late"
"15228","SSH71","SSH","asee_shstep09",9,1,987,6,0,"Late"
"15229","SSH71","SSH","asee_shstep11",11,1,2364,6,2,"Late"
"15230","SSH71","SSH","asee_shstep13",13,0,1085,6,5,"Late"
"15231","SSH71","SSH","asee_shstep15",15,0,1415,6,4,"Late"
"15232","SSH71","SSH","asee_shstep17",17,1,4444,6,3,"Late"
"15233","SSH71","SSH","asee_shstep05",5,1,1177,7,0,"Late"
"15234","SSH71","SSH","asee_shstep07",7,1,936,7,6,"Late"
"15235","SSH71","SSH","asee_shstep09",9,1,1173,7,4,"Late"
"15236","SSH71","SSH","asee_shstep11",11,1,1348,7,1,"Late"
"15237","SSH71","SSH","asee_shstep13",13,0,920,7,5,"Late"
"15238","SSH71","SSH","asee_shstep15",15,0,2527,7,3,"Late"
"15239","SSH71","SSH","asee_shstep17",17,0,1108,7,2,"Late"
"15240","SSH71","SSH","asee_shstep05",5,1,995,8,6,"Late"
"15241","SSH71","SSH","asee_shstep07",7,1,1171,8,0,"Late"
"15242","SSH71","SSH","asee_shstep09",9,1,996,8,2,"Late"
"15243","SSH71","SSH","asee_shstep11",11,1,1097,8,3,"Late"
"15244","SSH71","SSH","asee_shstep13",13,0,2922,8,4,"Late"
"15245","SSH71","SSH","asee_shstep15",15,0,1034,8,5,"Late"
"15246","SSH71","SSH","asee_shstep17",17,0,1754,8,1,"Late"
"15247","SSH71","SSH","asee_shstep05",5,1,935,9,4,"Late"
"15248","SSH71","SSH","asee_shstep07",7,1,1639,9,6,"Late"
"15249","SSH71","SSH","asee_shstep09",9,1,846,9,3,"Late"
"15250","SSH71","SSH","asee_shstep11",11,1,2573,9,1,"Late"
"15251","SSH71","SSH","asee_shstep13",13,0,1624,9,5,"Late"
"15252","SSH71","SSH","asee_shstep15",15,0,996,9,0,"Late"
"15253","SSH71","SSH","asee_shstep17",17,0,1513,9,2,"Late"
"15254","SSH71","SSH","asee_shstep05",5,1,766,10,4,"Late"
"15255","SSH71","SSH","asee_shstep07",7,1,840,10,1,"Late"
"15256","SSH71","SSH","asee_shstep09",9,1,796,10,6,"Late"
"15257","SSH71","SSH","asee_shstep11",11,0,1083,10,0,"Late"
"15258","SSH71","SSH","asee_shstep13",13,1,1080,10,2,"Late"
"15259","SSH71","SSH","asee_shstep15",15,0,1090,10,5,"Late"
"15260","SSH71","SSH","asee_shstep17",17,0,898,10,3,"Late"
"15261","SSH71","SSH","asee_shstep05",5,1,961,11,4,"Late"
"15262","SSH71","SSH","asee_shstep07",7,1,981,11,5,"Late"
"15263","SSH71","SSH","asee_shstep09",9,1,1345,11,1,"Late"
"15264","SSH71","SSH","asee_shstep11",11,1,798,11,3,"Late"
"15265","SSH71","SSH","asee_shstep13",13,0,744,11,0,"Late"
"15266","SSH71","SSH","asee_shstep15",15,0,733,11,6,"Late"
"15267","SSH71","SSH","asee_shstep17",17,0,903,11,2,"Late"
"15268","SSH71","SSH","asee_shstep05",5,1,945,12,4,"Late"
"15269","SSH71","SSH","asee_shstep07",7,1,1259,12,0,"Late"
"15270","SSH71","SSH","asee_shstep09",9,1,806,12,6,"Late"
"15271","SSH71","SSH","asee_shstep11",11,1,856,12,1,"Late"
"15272","SSH71","SSH","asee_shstep13",13,0,888,12,5,"Late"
"15274","SSH71","SSH","asee_shstep17",17,0,1096,12,2,"Late"
"15275","SSH71","SSH","asee_shstep05",5,1,942,13,5,"Late"
"15276","SSH71","SSH","asee_shstep07",7,1,923,13,3,"Late"
"15277","SSH71","SSH","asee_shstep09",9,1,888,13,6,"Late"
"15278","SSH71","SSH","asee_shstep11",11,0,915,13,2,"Late"
"15279","SSH71","SSH","asee_shstep13",13,1,1311,13,1,"Late"
"15280","SSH71","SSH","asee_shstep15",15,0,1068,13,0,"Late"
"15281","SSH71","SSH","asee_shstep17",17,0,973,13,4,"Late"
"15282","SSH71","SSH","asee_shstep05",5,1,841,14,3,"Late"
"15283","SSH71","SSH","asee_shstep07",7,1,1103,14,6,"Late"
"15284","SSH71","SSH","asee_shstep09",9,1,914,14,0,"Late"
"15285","SSH71","SSH","asee_shstep11",11,1,902,14,1,"Late"
"15286","SSH71","SSH","asee_shstep13",13,0,922,14,2,"Late"
"15287","SSH71","SSH","asee_shstep15",15,0,1019,14,4,"Late"
"15288","SSH71","SSH","asee_shstep17",17,0,962,14,5,"Late"
"15289","SSH71","SSH","asee_shstep05",5,1,1116,15,3,"Late"
"15290","SSH71","SSH","asee_shstep07",7,1,1356,15,2,"Late"
"15291","SSH71","SSH","asee_shstep09",9,0,3061,15,1,"Late"
"15292","SSH71","SSH","asee_shstep11",11,0,2022,15,6,"Late"
"15293","SSH71","SSH","asee_shstep13",13,0,903,15,0,"Late"
"15294","SSH71","SSH","asee_shstep15",15,0,898,15,4,"Late"
"15295","SSH71","SSH","asee_shstep17",17,0,931,15,5,"Late"
"15296","SSH72","SSH","asee_shstep05",5,1,3019,1,3,"Early"
"15297","SSH72","SSH","asee_shstep07",7,1,2320,1,5,"Early"
"15298","SSH72","SSH","asee_shstep09",9,0,3816,1,6,"Early"
"15299","SSH72","SSH","asee_shstep11",11,0,3284,1,2,"Early"
"15300","SSH72","SSH","asee_shstep13",13,0,991,1,0,"Early"
"15301","SSH72","SSH","asee_shstep15",15,0,1737,1,1,"Early"
"15303","SSH72","SSH","asee_shstep05",5,1,976,2,1,"Early"
"15304","SSH72","SSH","asee_shstep07",7,1,1360,2,0,"Early"
"15305","SSH72","SSH","asee_shstep09",9,0,809,2,5,"Early"
"15306","SSH72","SSH","asee_shstep11",11,0,734,2,2,"Early"
"15307","SSH72","SSH","asee_shstep13",13,0,775,2,6,"Early"
"15308","SSH72","SSH","asee_shstep15",15,0,771,2,4,"Early"
"15309","SSH72","SSH","asee_shstep17",17,0,747,2,3,"Early"
"15310","SSH72","SSH","asee_shstep05",5,1,778,3,0,"Early"
"15311","SSH72","SSH","asee_shstep07",7,1,879,3,2,"Early"
"15312","SSH72","SSH","asee_shstep09",9,1,656,3,5,"Early"
"15313","SSH72","SSH","asee_shstep11",11,0,1463,3,1,"Early"
"15314","SSH72","SSH","asee_shstep13",13,0,1157,3,3,"Early"
"15315","SSH72","SSH","asee_shstep15",15,0,684,3,6,"Early"
"15316","SSH72","SSH","asee_shstep17",17,0,711,3,4,"Early"
"15317","SSH72","SSH","asee_shstep05",5,1,619,4,2,"Early"
"15318","SSH72","SSH","asee_shstep07",7,1,584,4,0,"Early"
"15319","SSH72","SSH","asee_shstep09",9,1,823,4,1,"Early"
"15320","SSH72","SSH","asee_shstep11",11,1,1603,4,4,"Early"
"15321","SSH72","SSH","asee_shstep13",13,0,1442,4,6,"Early"
"15322","SSH72","SSH","asee_shstep15",15,0,1170,4,3,"Early"
"15323","SSH72","SSH","asee_shstep17",17,0,754,4,5,"Early"
"15324","SSH72","SSH","asee_shstep05",5,1,680,5,2,"Early"
"15325","SSH72","SSH","asee_shstep07",7,1,619,5,5,"Early"
"15326","SSH72","SSH","asee_shstep09",9,1,693,5,6,"Early"
"15327","SSH72","SSH","asee_shstep11",11,1,738,5,0,"Early"
"15328","SSH72","SSH","asee_shstep13",13,1,785,5,4,"Early"
"15329","SSH72","SSH","asee_shstep15",15,0,903,5,3,"Early"
"15330","SSH72","SSH","asee_shstep17",17,0,715,5,1,"Early"
"15331","SSH72","SSH","asee_shstep05",5,1,605,6,1,"Late"
"15332","SSH72","SSH","asee_shstep07",7,1,569,6,4,"Late"
"15333","SSH72","SSH","asee_shstep09",9,1,949,6,5,"Late"
"15334","SSH72","SSH","asee_shstep11",11,1,715,6,2,"Late"
"15335","SSH72","SSH","asee_shstep13",13,1,858,6,6,"Late"
"15336","SSH72","SSH","asee_shstep15",15,0,606,6,0,"Late"
"15337","SSH72","SSH","asee_shstep17",17,0,684,6,3,"Late"
"15338","SSH72","SSH","asee_shstep05",5,1,667,7,4,"Late"
"15339","SSH72","SSH","asee_shstep07",7,1,562,7,2,"Late"
"15340","SSH72","SSH","asee_shstep09",9,1,694,7,6,"Late"
"15341","SSH72","SSH","asee_shstep11",11,1,703,7,5,"Late"
"15342","SSH72","SSH","asee_shstep13",13,1,844,7,0,"Late"
"15343","SSH72","SSH","asee_shstep15",15,0,1651,7,1,"Late"
"15344","SSH72","SSH","asee_shstep17",17,0,622,7,3,"Late"
"15345","SSH72","SSH","asee_shstep05",5,1,600,8,5,"Late"
"15346","SSH72","SSH","asee_shstep07",7,1,742,8,1,"Late"
"15347","SSH72","SSH","asee_shstep09",9,1,582,8,6,"Late"
"15348","SSH72","SSH","asee_shstep11",11,1,802,8,4,"Late"
"15349","SSH72","SSH","asee_shstep13",13,0,1077,8,3,"Late"
"15350","SSH72","SSH","asee_shstep15",15,0,589,8,0,"Late"
"15351","SSH72","SSH","asee_shstep17",17,0,644,8,2,"Late"
"15352","SSH72","SSH","asee_shstep05",5,1,619,9,0,"Late"
"15353","SSH72","SSH","asee_shstep07",7,1,582,9,1,"Late"
"15354","SSH72","SSH","asee_shstep09",9,1,649,9,6,"Late"
"15355","SSH72","SSH","asee_shstep11",11,1,656,9,4,"Late"
"15356","SSH72","SSH","asee_shstep13",13,1,863,9,2,"Late"
"15357","SSH72","SSH","asee_shstep15",15,1,1100,9,5,"Late"
"15358","SSH72","SSH","asee_shstep17",17,0,619,9,3,"Late"
"15359","SSH72","SSH","asee_shstep05",5,1,587,10,3,"Late"
"15360","SSH72","SSH","asee_shstep07",7,1,1056,10,4,"Late"
"15361","SSH72","SSH","asee_shstep09",9,1,625,10,6,"Late"
"15362","SSH72","SSH","asee_shstep11",11,1,762,10,2,"Late"
"15363","SSH72","SSH","asee_shstep13",13,1,842,10,0,"Late"
"15364","SSH72","SSH","asee_shstep15",15,0,787,10,5,"Late"
"15365","SSH72","SSH","asee_shstep17",17,0,581,10,1,"Late"
"15366","SSH72","SSH","asee_shstep05",5,1,546,11,6,"Late"
"15367","SSH72","SSH","asee_shstep07",7,1,552,11,3,"Late"
"15368","SSH72","SSH","asee_shstep09",9,1,589,11,2,"Late"
"15369","SSH72","SSH","asee_shstep11",11,1,746,11,1,"Late"
"15370","SSH72","SSH","asee_shstep13",13,0,1004,11,0,"Late"
"15371","SSH72","SSH","asee_shstep15",15,0,612,11,5,"Late"
"15372","SSH72","SSH","asee_shstep17",17,0,593,11,4,"Late"
"15373","SSH72","SSH","asee_shstep05",5,1,612,12,3,"Late"
"15374","SSH72","SSH","asee_shstep07",7,1,1214,12,4,"Late"
"15375","SSH72","SSH","asee_shstep09",9,1,472,12,5,"Late"
"15376","SSH72","SSH","asee_shstep11",11,1,796,12,1,"Late"
"15377","SSH72","SSH","asee_shstep13",13,1,586,12,6,"Late"
"15378","SSH72","SSH","asee_shstep15",15,0,627,12,0,"Late"
"15379","SSH72","SSH","asee_shstep17",17,0,641,12,2,"Late"
"15380","SSH72","SSH","asee_shstep05",5,1,613,13,4,"Late"
"15381","SSH72","SSH","asee_shstep07",7,1,532,13,5,"Late"
"15382","SSH72","SSH","asee_shstep09",9,1,983,13,2,"Late"
"15383","SSH72","SSH","asee_shstep11",11,1,578,13,6,"Late"
"15384","SSH72","SSH","asee_shstep13",13,0,1278,13,0,"Late"
"15385","SSH72","SSH","asee_shstep15",15,0,629,13,3,"Late"
"15386","SSH72","SSH","asee_shstep17",17,0,939,13,1,"Late"
"15387","SSH72","SSH","asee_shstep05",5,1,561,14,3,"Late"
"15388","SSH72","SSH","asee_shstep07",7,1,524,14,2,"Late"
"15389","SSH72","SSH","asee_shstep09",9,1,553,14,1,"Late"
"15390","SSH72","SSH","asee_shstep11",11,1,702,14,0,"Late"
"15391","SSH72","SSH","asee_shstep13",13,0,955,14,4,"Late"
"15392","SSH72","SSH","asee_shstep15",15,0,588,14,5,"Late"
"15393","SSH72","SSH","asee_shstep17",17,0,619,14,6,"Late"
"15394","SSH72","SSH","asee_shstep05",5,1,480,15,0,"Late"
"15395","SSH72","SSH","asee_shstep07",7,1,615,15,3,"Late"
"15396","SSH72","SSH","asee_shstep09",9,1,2472,15,5,"Late"
"15397","SSH72","SSH","asee_shstep11",11,1,885,15,4,"Late"
"15398","SSH72","SSH","asee_shstep13",13,0,667,15,6,"Late"
"15399","SSH72","SSH","asee_shstep15",15,0,765,15,2,"Late"
"15400","SSH72","SSH","asee_shstep17",17,1,785,15,1,"Late"
"15401","SSH73","SSH","asee_shstep05",5,1,1116,1,2,"Early"
"15402","SSH73","SSH","asee_shstep07",7,1,962,1,6,"Early"
"15403","SSH73","SSH","asee_shstep09",9,1,2414,1,3,"Early"
"15404","SSH73","SSH","asee_shstep11",11,0,1570,1,4,"Early"
"15405","SSH73","SSH","asee_shstep13",13,0,1173,1,0,"Early"
"15406","SSH73","SSH","asee_shstep15",15,0,654,1,1,"Early"
"15407","SSH73","SSH","asee_shstep17",17,1,1987,1,5,"Early"
"15408","SSH73","SSH","asee_shstep05",5,1,783,2,4,"Early"
"15409","SSH73","SSH","asee_shstep07",7,1,761,2,3,"Early"
"15410","SSH73","SSH","asee_shstep09",9,0,587,2,2,"Early"
"15411","SSH73","SSH","asee_shstep11",11,0,732,2,6,"Early"
"15412","SSH73","SSH","asee_shstep13",13,0,675,2,1,"Early"
"15413","SSH73","SSH","asee_shstep15",15,0,688,2,0,"Early"
"15414","SSH73","SSH","asee_shstep17",17,0,939,2,5,"Early"
"15415","SSH73","SSH","asee_shstep05",5,1,631,3,5,"Early"
"15416","SSH73","SSH","asee_shstep07",7,1,647,3,6,"Early"
"15417","SSH73","SSH","asee_shstep09",9,1,713,3,0,"Early"
"15418","SSH73","SSH","asee_shstep11",11,0,613,3,1,"Early"
"15419","SSH73","SSH","asee_shstep13",13,0,760,3,4,"Early"
"15420","SSH73","SSH","asee_shstep15",15,0,681,3,3,"Early"
"15421","SSH73","SSH","asee_shstep17",17,0,613,3,2,"Early"
"15422","SSH73","SSH","asee_shstep05",5,1,955,4,5,"Early"
"15423","SSH73","SSH","asee_shstep07",7,1,722,4,0,"Early"
"15424","SSH73","SSH","asee_shstep09",9,1,704,4,3,"Early"
"15425","SSH73","SSH","asee_shstep11",11,0,898,4,6,"Early"
"15426","SSH73","SSH","asee_shstep13",13,0,764,4,1,"Early"
"15427","SSH73","SSH","asee_shstep15",15,0,615,4,4,"Early"
"15428","SSH73","SSH","asee_shstep17",17,0,741,4,2,"Early"
"15429","SSH73","SSH","asee_shstep05",5,1,555,5,4,"Early"
"15430","SSH73","SSH","asee_shstep07",7,1,649,5,6,"Early"
"15431","SSH73","SSH","asee_shstep09",9,1,621,5,2,"Early"
"15432","SSH73","SSH","asee_shstep11",11,0,639,5,5,"Early"
"15433","SSH73","SSH","asee_shstep13",13,0,708,5,1,"Early"
"15434","SSH73","SSH","asee_shstep15",15,0,624,5,3,"Early"
"15435","SSH73","SSH","asee_shstep17",17,0,534,5,0,"Early"
"15436","SSH73","SSH","asee_shstep05",5,1,425,6,6,"Late"
"15437","SSH73","SSH","asee_shstep07",7,1,581,6,0,"Late"
"15438","SSH73","SSH","asee_shstep09",9,1,583,6,4,"Late"
"15439","SSH73","SSH","asee_shstep11",11,0,767,6,3,"Late"
"15440","SSH73","SSH","asee_shstep13",13,0,443,6,1,"Late"
"15441","SSH73","SSH","asee_shstep15",15,0,419,6,5,"Late"
"15442","SSH73","SSH","asee_shstep17",17,0,348,6,2,"Late"
"15443","SSH73","SSH","asee_shstep05",5,1,562,7,6,"Late"
"15444","SSH73","SSH","asee_shstep07",7,1,425,7,4,"Late"
"15445","SSH73","SSH","asee_shstep09",9,1,475,7,2,"Late"
"15446","SSH73","SSH","asee_shstep11",11,1,744,7,3,"Late"
"15447","SSH73","SSH","asee_shstep13",13,0,487,7,5,"Late"
"15448","SSH73","SSH","asee_shstep15",15,0,654,7,1,"Late"
"15449","SSH73","SSH","asee_shstep17",17,0,413,7,0,"Late"
"15450","SSH73","SSH","asee_shstep05",5,1,616,8,0,"Late"
"15451","SSH73","SSH","asee_shstep07",7,1,478,8,3,"Late"
"15452","SSH73","SSH","asee_shstep09",9,1,692,8,2,"Late"
"15453","SSH73","SSH","asee_shstep11",11,1,399,8,5,"Late"
"15454","SSH73","SSH","asee_shstep13",13,0,281,8,6,"Late"
"15455","SSH73","SSH","asee_shstep15",15,0,491,8,1,"Late"
"15456","SSH73","SSH","asee_shstep17",17,0,300,8,4,"Late"
"15457","SSH73","SSH","asee_shstep05",5,1,366,9,0,"Late"
"15458","SSH73","SSH","asee_shstep07",7,1,524,9,5,"Late"
"15459","SSH73","SSH","asee_shstep09",9,1,604,9,4,"Late"
"15460","SSH73","SSH","asee_shstep11",11,1,463,9,6,"Late"
"15461","SSH73","SSH","asee_shstep13",13,0,436,9,1,"Late"
"15462","SSH73","SSH","asee_shstep15",15,0,344,9,2,"Late"
"15463","SSH73","SSH","asee_shstep17",17,0,456,9,3,"Late"
"15464","SSH73","SSH","asee_shstep05",5,1,526,10,4,"Late"
"15465","SSH73","SSH","asee_shstep07",7,1,588,10,0,"Late"
"15466","SSH73","SSH","asee_shstep09",9,1,590,10,6,"Late"
"15467","SSH73","SSH","asee_shstep11",11,1,685,10,5,"Late"
"15468","SSH73","SSH","asee_shstep13",13,0,560,10,2,"Late"
"15469","SSH73","SSH","asee_shstep15",15,0,627,10,3,"Late"
"15470","SSH73","SSH","asee_shstep17",17,0,486,10,1,"Late"
"15471","SSH73","SSH","asee_shstep05",5,1,580,11,6,"Late"
"15472","SSH73","SSH","asee_shstep07",7,1,479,11,5,"Late"
"15473","SSH73","SSH","asee_shstep09",9,1,654,11,1,"Late"
"15474","SSH73","SSH","asee_shstep11",11,1,670,11,3,"Late"
"15475","SSH73","SSH","asee_shstep13",13,1,1000,11,2,"Late"
"15476","SSH73","SSH","asee_shstep15",15,0,587,11,0,"Late"
"15477","SSH73","SSH","asee_shstep17",17,0,486,11,4,"Late"
"15478","SSH73","SSH","asee_shstep05",5,1,653,12,1,"Late"
"15479","SSH73","SSH","asee_shstep07",7,0,626,12,2,"Late"
"15480","SSH73","SSH","asee_shstep09",9,1,736,12,5,"Late"
"15481","SSH73","SSH","asee_shstep11",11,1,764,12,0,"Late"
"15482","SSH73","SSH","asee_shstep13",13,0,640,12,4,"Late"
"15483","SSH73","SSH","asee_shstep15",15,0,628,12,6,"Late"
"15484","SSH73","SSH","asee_shstep17",17,0,561,12,3,"Late"
"15485","SSH73","SSH","asee_shstep05",5,1,591,13,2,"Late"
"15486","SSH73","SSH","asee_shstep07",7,1,499,13,5,"Late"
"15487","SSH73","SSH","asee_shstep09",9,1,683,13,3,"Late"
"15488","SSH73","SSH","asee_shstep11",11,0,675,13,4,"Late"
"15489","SSH73","SSH","asee_shstep13",13,0,572,13,6,"Late"
"15490","SSH73","SSH","asee_shstep15",15,0,569,13,1,"Late"
"15491","SSH73","SSH","asee_shstep17",17,0,516,13,0,"Late"
"15492","SSH73","SSH","asee_shstep05",5,1,502,14,4,"Late"
"15493","SSH73","SSH","asee_shstep07",7,1,528,14,3,"Late"
"15494","SSH73","SSH","asee_shstep09",9,1,569,14,6,"Late"
"15495","SSH73","SSH","asee_shstep11",11,0,449,14,2,"Late"
"15496","SSH73","SSH","asee_shstep13",13,0,605,14,5,"Late"
"15497","SSH73","SSH","asee_shstep15",15,0,568,14,0,"Late"
"15498","SSH73","SSH","asee_shstep17",17,0,599,14,1,"Late"
"15499","SSH73","SSH","asee_shstep05",5,1,582,15,1,"Late"
"15500","SSH73","SSH","asee_shstep07",7,1,594,15,3,"Late"
"15501","SSH73","SSH","asee_shstep09",9,1,560,15,0,"Late"
"15502","SSH73","SSH","asee_shstep11",11,1,878,15,6,"Late"
"15503","SSH73","SSH","asee_shstep13",13,0,569,15,5,"Late"
"15504","SSH73","SSH","asee_shstep15",15,0,461,15,2,"Late"
"15505","SSH73","SSH","asee_shstep17",17,0,465,15,4,"Late"
"15506","SSH74","SSH","asee_shstep05",5,1,881,1,5,"Early"
"15507","SSH74","SSH","asee_shstep07",7,1,790,1,0,"Early"
"15508","SSH74","SSH","asee_shstep09",9,1,976,1,2,"Early"
"15509","SSH74","SSH","asee_shstep11",11,0,631,1,3,"Early"
"15510","SSH74","SSH","asee_shstep13",13,0,641,1,4,"Early"
"15511","SSH74","SSH","asee_shstep15",15,0,1108,1,1,"Early"
"15512","SSH74","SSH","asee_shstep17",17,0,688,1,6,"Early"
"15513","SSH74","SSH","asee_shstep05",5,1,826,2,0,"Early"
"15514","SSH74","SSH","asee_shstep07",7,0,951,2,3,"Early"
"15515","SSH74","SSH","asee_shstep09",9,0,942,2,4,"Early"
"15516","SSH74","SSH","asee_shstep11",11,0,717,2,1,"Early"
"15517","SSH74","SSH","asee_shstep13",13,0,744,2,6,"Early"
"15518","SSH74","SSH","asee_shstep15",15,0,608,2,5,"Early"
"15519","SSH74","SSH","asee_shstep17",17,0,610,2,2,"Early"
"15520","SSH74","SSH","asee_shstep05",5,1,728,3,3,"Early"
"15521","SSH74","SSH","asee_shstep07",7,1,771,3,6,"Early"
"15522","SSH74","SSH","asee_shstep09",9,1,1011,3,0,"Early"
"15523","SSH74","SSH","asee_shstep11",11,0,978,3,4,"Early"
"15524","SSH74","SSH","asee_shstep13",13,0,713,3,1,"Early"
"15525","SSH74","SSH","asee_shstep15",15,0,955,3,2,"Early"
"15526","SSH74","SSH","asee_shstep17",17,0,999,3,5,"Early"
"15527","SSH74","SSH","asee_shstep05",5,1,768,4,5,"Early"
"15528","SSH74","SSH","asee_shstep07",7,1,818,4,2,"Early"
"15529","SSH74","SSH","asee_shstep09",9,1,913,4,4,"Early"
"15530","SSH74","SSH","asee_shstep11",11,0,751,4,1,"Early"
"15531","SSH74","SSH","asee_shstep13",13,0,964,4,6,"Early"
"15532","SSH74","SSH","asee_shstep15",15,0,802,4,3,"Early"
