,subject,id,condition,word,step,trial,pass,phase,SAnswer,rt,sex,hearing,lang,equip
24366,SubjectBase060,910subject138baseline,baseline,asee_shstep5.wav,5,41,6,Late,1,603,Male,yes,english,Over-the-ear headphones (cost more than $100)
24367,SubjectBase060,910subject138baseline,baseline,asee_shstep5.wav,5,42,7,Late,1,706,Male,yes,english,Over-the-ear headphones (cost more than $100)
24368,SubjectBase060,910subject138baseline,baseline,asee_shstep5.wav,5,52,8,Late,1,850,Male,yes,english,Over-the-ear headphones (cost more than $100)
24369,SubjectBase060,910subject138baseline,baseline,asee_shstep5.wav,5,57,9,Late,1,664,Male,yes,english,Over-the-ear headphones (cost more than $100)
24370,SubjectBase060,910subject138baseline,baseline,asee_shstep5.wav,5,63,10,Late,1,736,Male,yes,english,Over-the-ear headphones (cost more than $100)
24371,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,5,1,Early,1,1152,Male,yes,english,Over-the-ear headphones (cost more than $100)
24372,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,8,2,Early,1,2453,Male,yes,english,Over-the-ear headphones (cost more than $100)
24373,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,12,3,Early,1,861,Male,yes,english,Over-the-ear headphones (cost more than $100)
24374,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,18,4,Early,1,1300,Male,yes,english,Over-the-ear headphones (cost more than $100)
24375,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,38,5,Early,1,1006,Male,yes,english,Over-the-ear headphones (cost more than $100)
24376,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,45,6,Late,0,361,Male,yes,english,Over-the-ear headphones (cost more than $100)
24377,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,48,7,Late,1,1179,Male,yes,english,Over-the-ear headphones (cost more than $100)
24378,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,49,8,Late,1,695,Male,yes,english,Over-the-ear headphones (cost more than $100)
24379,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,55,9,Late,1,587,Male,yes,english,Over-the-ear headphones (cost more than $100)
24380,SubjectBase060,910subject138baseline,baseline,asee_shstep7.wav,7,60,10,Late,1,539,Male,yes,english,Over-the-ear headphones (cost more than $100)
24381,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,1,1,Early,1,1270,Male,yes,english,Over-the-ear headphones (cost more than $100)
24382,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,6,2,Early,1,682,Male,yes,english,Over-the-ear headphones (cost more than $100)
24383,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,30,3,Early,0,1337,Male,yes,english,Over-the-ear headphones (cost more than $100)
24384,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,34,4,Early,1,753,Male,yes,english,Over-the-ear headphones (cost more than $100)
24385,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,37,5,Early,1,3139,Male,yes,english,Over-the-ear headphones (cost more than $100)
24386,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,46,6,Late,1,811,Male,yes,english,Over-the-ear headphones (cost more than $100)
24387,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,50,7,Late,1,628,Male,yes,english,Over-the-ear headphones (cost more than $100)
24388,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,56,8,Late,1,537,Male,yes,english,Over-the-ear headphones (cost more than $100)
24389,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,66,9,Late,1,1377,Male,yes,english,Over-the-ear headphones (cost more than $100)
24390,SubjectBase060,910subject138baseline,baseline,asee_shstep9.wav,9,68,10,Late,1,868,Male,yes,english,Over-the-ear headphones (cost more than $100)
24391,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,7,1,Early,1,1089,Male,yes,english,Over-the-ear headphones (cost more than $100)
24392,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,11,2,Early,0,555,Male,yes,english,Over-the-ear headphones (cost more than $100)
24393,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,24,3,Early,0,763,Male,yes,english,Over-the-ear headphones (cost more than $100)
24394,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,28,4,Early,0,397,Male,yes,english,Over-the-ear headphones (cost more than $100)
24395,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,29,5,Early,0,855,Male,yes,english,Over-the-ear headphones (cost more than $100)
24396,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,36,6,Late,0,584,Male,yes,english,Over-the-ear headphones (cost more than $100)
24397,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,40,7,Late,0,980,Male,yes,english,Over-the-ear headphones (cost more than $100)
24398,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,47,8,Late,1,1192,Male,yes,english,Over-the-ear headphones (cost more than $100)
24399,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,65,9,Late,0,462,Male,yes,english,Over-the-ear headphones (cost more than $100)
24400,SubjectBase060,910subject138baseline,baseline,asee_shstep11.wav,11,69,10,Late,1,725,Male,yes,english,Over-the-ear headphones (cost more than $100)
24401,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,2,1,Early,0,1114,Male,yes,english,Over-the-ear headphones (cost more than $100)
24402,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,16,2,Early,0,715,Male,yes,english,Over-the-ear headphones (cost more than $100)
24403,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,23,3,Early,0,584,Male,yes,english,Over-the-ear headphones (cost more than $100)
24404,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,25,4,Early,0,736,Male,yes,english,Over-the-ear headphones (cost more than $100)
24405,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,32,5,Early,0,496,Male,yes,english,Over-the-ear headphones (cost more than $100)
24406,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,35,6,Late,0,652,Male,yes,english,Over-the-ear headphones (cost more than $100)
24407,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,39,7,Late,0,620,Male,yes,english,Over-the-ear headphones (cost more than $100)
24408,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,43,8,Late,0,683,Male,yes,english,Over-the-ear headphones (cost more than $100)
24409,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,54,9,Late,0,700,Male,yes,english,Over-the-ear headphones (cost more than $100)
24410,SubjectBase060,910subject138baseline,baseline,asee_shstep13.wav,13,62,10,Late,1,310,Male,yes,english,Over-the-ear headphones (cost more than $100)
24411,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,3,1,Early,0,728,Male,yes,english,Over-the-ear headphones (cost more than $100)
24412,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,13,2,Early,0,1321,Male,yes,english,Over-the-ear headphones (cost more than $100)
24413,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,15,3,Early,0,715,Male,yes,english,Over-the-ear headphones (cost more than $100)
24414,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,17,4,Early,0,746,Male,yes,english,Over-the-ear headphones (cost more than $100)
24415,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,22,5,Early,0,500,Male,yes,english,Over-the-ear headphones (cost more than $100)
24416,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,27,6,Late,0,417,Male,yes,english,Over-the-ear headphones (cost more than $100)
24417,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,33,7,Late,0,700,Male,yes,english,Over-the-ear headphones (cost more than $100)
24418,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,44,8,Late,0,529,Male,yes,english,Over-the-ear headphones (cost more than $100)
24419,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,53,9,Late,0,623,Male,yes,english,Over-the-ear headphones (cost more than $100)
24420,SubjectBase060,910subject138baseline,baseline,asee_shstep15.wav,15,67,10,Late,0,3245,Male,yes,english,Over-the-ear headphones (cost more than $100)
24421,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,4,1,Early,0,605,Male,yes,english,Over-the-ear headphones (cost more than $100)
24422,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,10,2,Early,0,795,Male,yes,english,Over-the-ear headphones (cost more than $100)
24423,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,14,3,Early,0,620,Male,yes,english,Over-the-ear headphones (cost more than $100)
24424,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,19,4,Early,0,768,Male,yes,english,Over-the-ear headphones (cost more than $100)
24425,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,31,5,Early,0,778,Male,yes,english,Over-the-ear headphones (cost more than $100)
24426,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,51,6,Late,0,454,Male,yes,english,Over-the-ear headphones (cost more than $100)
24427,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,58,7,Late,0,627,Male,yes,english,Over-the-ear headphones (cost more than $100)
24428,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,59,8,Late,0,570,Male,yes,english,Over-the-ear headphones (cost more than $100)
24429,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,61,9,Late,0,593,Male,yes,english,Over-the-ear headphones (cost more than $100)
24430,SubjectBase060,910subject138baseline,baseline,asee_shstep17.wav,17,64,10,Late,0,604,Male,yes,english,Over-the-ear headphones (cost more than $100)
24431,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,5,1,Early,0,2462,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24432,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,8,2,Early,0,2019,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24433,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,16,3,Early,1,3494,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24434,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,18,4,Early,1,1530,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24435,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,22,5,Early,1,1398,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24436,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,33,6,Late,1,1169,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24437,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,49,7,Late,1,1470,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24438,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,50,8,Late,1,1498,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24439,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,53,9,Late,1,1374,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24440,SubjectBase061,910subject349baseline,baseline,asee_shstep5.wav,5,56,10,Late,1,1671,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24441,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,1,1,Early,0,3334,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24442,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,4,2,Early,0,1561,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24443,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,6,3,Early,0,1263,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24444,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,7,4,Early,0,1378,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24445,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,24,5,Early,1,1429,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24446,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,29,6,Late,1,2317,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24447,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,32,7,Late,1,1524,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24448,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,41,8,Late,1,1196,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24449,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,63,9,Late,1,1420,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24450,SubjectBase061,910subject349baseline,baseline,asee_shstep7.wav,7,69,10,Late,1,1277,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24451,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,14,1,Early,0,1166,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24452,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,21,2,Early,1,2088,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24453,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,30,3,Early,1,1720,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24454,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,35,4,Early,1,1419,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24455,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,36,5,Early,1,1194,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24456,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,38,6,Late,1,1296,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24457,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,43,7,Late,1,1951,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24458,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,45,8,Late,1,1949,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24459,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,54,9,Late,1,1113,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24460,SubjectBase061,910subject349baseline,baseline,asee_shstep9.wav,9,68,10,Late,1,1527,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24461,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,0,1,Early,0,3740,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24462,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,3,2,Early,0,2241,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24463,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,10,3,Early,0,1474,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24464,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,15,4,Early,0,1084,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24465,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,23,5,Early,1,1584,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24466,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,26,6,Late,0,2456,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24467,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,58,7,Late,0,1910,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24468,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,64,8,Late,1,1237,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24469,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,66,9,Late,0,1227,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24470,SubjectBase061,910subject349baseline,baseline,asee_shstep11.wav,11,67,10,Late,0,1078,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24471,SubjectBase061,910subject349baseline,baseline,asee_shstep13.wav,13,2,1,Early,0,2170,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24472,SubjectBase061,910subject349baseline,baseline,asee_shstep13.wav,13,9,2,Early,0,3456,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24473,SubjectBase061,910subject349baseline,baseline,asee_shstep13.wav,13,12,3,Early,0,1138,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24474,SubjectBase061,910subject349baseline,baseline,asee_shstep13.wav,13,19,4,Early,0,1868,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24475,SubjectBase061,910subject349baseline,baseline,asee_shstep13.wav,13,27,5,Early,0,1893,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
24476,SubjectBase061,910subject349baseline,baseline,asee_shstep13.wav,13,34,6,Late,1,1320,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
