subject,condition,audio,step,sAnswer,rt,stepRepetition,trial
BBM24,BBM,asee_shstep17,17,0,1366,9,1
BBM24,BBM,asee_shstep05,5,1,895,10,0
BBM24,BBM,asee_shstep07,7,1,831,10,3
BBM24,BBM,asee_shstep09,9,0,913,10,5
BBM24,BBM,asee_shstep11,11,0,1950,10,4
BBM24,BBM,asee_shstep13,13,0,625,10,1
BBM24,BBM,asee_shstep15,15,0,794,10,2
BBM24,BBM,asee_shstep17,17,0,805,10,6
BBM25,BBM,asee_shstep05,5,1,770,1,1
BBM25,BBM,asee_shstep07,7,1,2022,1,2
BBM25,BBM,asee_shstep09,9,1,1877,1,4
BBM25,BBM,asee_shstep11,11,1,873,1,3
BBM25,BBM,asee_shstep13,13,1,1352,1,5
BBM25,BBM,asee_shstep15,15,0,818,1,6
BBM25,BBM,asee_shstep17,17,0,768,1,0
BBM25,BBM,asee_shstep05,5,1,659,2,6
BBM25,BBM,asee_shstep07,7,1,969,2,4
BBM25,BBM,asee_shstep09,9,0,1026,2,2
BBM25,BBM,asee_shstep11,11,0,723,2,3
BBM25,BBM,asee_shstep13,13,0,705,2,5
BBM25,BBM,asee_shstep15,15,0,705,2,1
BBM25,BBM,asee_shstep17,17,0,641,2,0
BBM25,BBM,asee_shstep05,5,1,660,3,0
BBM25,BBM,asee_shstep07,7,1,875,3,2
BBM25,BBM,asee_shstep09,9,1,745,3,5
BBM25,BBM,asee_shstep11,11,0,672,3,4
BBM25,BBM,asee_shstep13,13,0,670,3,1
BBM25,BBM,asee_shstep15,15,0,626,3,6
BBM25,BBM,asee_shstep17,17,0,618,3,3
BBM25,BBM,asee_shstep05,5,1,667,4,5
BBM25,BBM,asee_shstep07,7,0,976,4,2
BBM25,BBM,asee_shstep09,9,1,782,4,6
BBM25,BBM,asee_shstep11,11,0,755,4,0
BBM25,BBM,asee_shstep13,13,0,759,4,1
BBM25,BBM,asee_shstep15,15,0,675,4,4
BBM25,BBM,asee_shstep17,17,0,631,4,3
BBM25,BBM,asee_shstep05,5,1,611,5,3
BBM25,BBM,asee_shstep07,7,1,629,5,6
BBM25,BBM,asee_shstep09,9,1,887,5,1
BBM25,BBM,asee_shstep11,11,0,852,5,5
BBM25,BBM,asee_shstep13,13,0,616,5,0
BBM25,BBM,asee_shstep15,15,0,695,5,4
BBM25,BBM,asee_shstep17,17,0,721,5,2
BBM25,BBM,asee_shstep05,5,1,734,6,4
BBM25,BBM,asee_shstep07,7,1,697,6,6
BBM25,BBM,asee_shstep09,9,1,678,6,0
BBM25,BBM,asee_shstep11,11,0,755,6,1
BBM25,BBM,asee_shstep13,13,0,617,6,5
BBM25,BBM,asee_shstep15,15,0,632,6,3
BBM25,BBM,asee_shstep17,17,0,687,6,2
BBM25,BBM,asee_shstep05,5,1,751,7,4
BBM25,BBM,asee_shstep07,7,1,880,7,3
BBM25,BBM,asee_shstep09,9,1,658,7,6
BBM25,BBM,asee_shstep11,11,0,819,7,2
BBM25,BBM,asee_shstep13,13,0,622,7,5
BBM25,BBM,asee_shstep15,15,0,645,7,0
BBM25,BBM,asee_shstep17,17,0,662,7,1
BBM25,BBM,asee_shstep05,5,1,626,8,6
BBM25,BBM,asee_shstep07,7,1,705,8,0
BBM25,BBM,asee_shstep09,9,1,697,8,5
BBM25,BBM,asee_shstep11,11,0,659,8,1
BBM25,BBM,asee_shstep13,13,0,635,8,4
BBM25,BBM,asee_shstep15,15,0,592,8,2
BBM25,BBM,asee_shstep17,17,0,704,8,3
BBM25,BBM,asee_shstep05,5,1,541,9,4
BBM25,BBM,asee_shstep07,7,1,550,9,0
BBM25,BBM,asee_shstep09,9,1,671,9,2
BBM25,BBM,asee_shstep11,11,1,1110,9,6
BBM25,BBM,asee_shstep13,13,0,1064,9,1
BBM25,BBM,asee_shstep15,15,0,526,9,5
BBM25,BBM,asee_shstep17,17,0,596,9,3
BBM25,BBM,asee_shstep05,5,1,822,10,2
BBM25,BBM,asee_shstep07,7,1,634,10,6
BBM25,BBM,asee_shstep09,9,1,885,10,5
BBM25,BBM,asee_shstep11,11,0,607,10,1
BBM25,BBM,asee_shstep13,13,0,787,10,0
BBM25,BBM,asee_shstep15,15,0,625,10,3
BBM25,BBM,asee_shstep17,17,0,554,10,4
BBM26,BBM,asee_shstep05,5,0,1008,1,1
BBM26,BBM,asee_shstep07,7,0,3979,1,2
BBM26,BBM,asee_shstep09,9,0,1850,1,4
BBM26,BBM,asee_shstep11,11,0,3424,1,3
BBM26,BBM,asee_shstep13,13,1,755,1,5
BBM26,BBM,asee_shstep15,15,0,1538,1,6
BBM26,BBM,asee_shstep17,17,0,975,1,0
BBM26,BBM,asee_shstep05,5,0,549,2,6
BBM26,BBM,asee_shstep07,7,0,572,2,4
BBM26,BBM,asee_shstep09,9,0,574,2,2
BBM26,BBM,asee_shstep11,11,0,502,2,3
BBM26,BBM,asee_shstep13,13,0,624,2,5
BBM26,BBM,asee_shstep15,15,0,571,2,1
BBM26,BBM,asee_shstep17,17,0,789,2,0
BBM26,BBM,asee_shstep05,5,1,1498,3,0
BBM26,BBM,asee_shstep07,7,1,1190,3,2
BBM26,BBM,asee_shstep09,9,1,1158,3,5
BBM26,BBM,asee_shstep11,11,0,615,3,4
BBM26,BBM,asee_shstep13,13,0,653,3,1
BBM26,BBM,asee_shstep15,15,0,769,3,6
BBM26,BBM,asee_shstep17,17,0,655,3,3
BBM26,BBM,asee_shstep05,5,1,649,4,5
BBM26,BBM,asee_shstep07,7,1,629,4,2
BBM26,BBM,asee_shstep09,9,1,1183,4,6
BBM26,BBM,asee_shstep11,11,0,712,4,0
BBM26,BBM,asee_shstep13,13,0,674,4,1
BBM26,BBM,asee_shstep15,15,0,650,4,4
BBM26,BBM,asee_shstep17,17,0,663,4,3
BBM26,BBM,asee_shstep05,5,1,593,5,3
BBM26,BBM,asee_shstep07,7,1,566,5,6
BBM26,BBM,asee_shstep09,9,1,1051,5,1
BBM26,BBM,asee_shstep11,11,0,591,5,5
BBM26,BBM,asee_shstep13,13,0,606,5,0
BBM26,BBM,asee_shstep15,15,0,718,5,4
BBM26,BBM,asee_shstep17,17,0,661,5,2
BBM26,BBM,asee_shstep05,5,1,555,6,4
BBM26,BBM,asee_shstep07,7,1,614,6,6
BBM26,BBM,asee_shstep09,9,1,715,6,0
BBM26,BBM,asee_shstep11,11,0,655,6,1
BBM26,BBM,asee_shstep13,13,0,578,6,5
BBM26,BBM,asee_shstep15,15,0,649,6,3
BBM26,BBM,asee_shstep17,17,0,676,6,2
BBM26,BBM,asee_shstep05,5,1,506,7,4
BBM26,BBM,asee_shstep07,7,1,611,7,3
BBM26,BBM,asee_shstep09,9,1,609,7,6
BBM26,BBM,asee_shstep11,11,1,731,7,2
BBM26,BBM,asee_shstep13,13,0,739,7,5
BBM26,BBM,asee_shstep15,15,0,521,7,0
BBM26,BBM,asee_shstep17,17,0,539,7,1
BBM26,BBM,asee_shstep05,5,1,497,8,6
BBM26,BBM,asee_shstep07,7,1,573,8,0
BBM26,BBM,asee_shstep09,9,1,510,8,5
BBM26,BBM,asee_shstep11,11,0,510,8,1
BBM26,BBM,asee_shstep13,13,0,540,8,4
BBM26,BBM,asee_shstep15,15,0,499,8,2
BBM26,BBM,asee_shstep17,17,0,507,8,3
BBM26,BBM,asee_shstep05,5,1,559,9,4
BBM26,BBM,asee_shstep07,7,1,610,9,0
BBM26,BBM,asee_shstep09,9,1,605,9,2
BBM26,BBM,asee_shstep11,11,1,697,9,6
BBM26,BBM,asee_shstep13,13,0,702,9,1
BBM26,BBM,asee_shstep15,15,0,643,9,5
BBM26,BBM,asee_shstep17,17,0,603,9,3
BBM26,BBM,asee_shstep05,5,1,583,10,2
BBM26,BBM,asee_shstep07,7,1,481,10,6
BBM26,BBM,asee_shstep09,9,1,598,10,5
BBM26,BBM,asee_shstep11,11,0,987,10,1
BBM26,BBM,asee_shstep13,13,0,694,10,0
BBM26,BBM,asee_shstep15,15,0,680,10,3
BBM26,BBM,asee_shstep17,17,0,556,10,4
BBM27,BBM,asee_shstep05,5,1,916,1,1
BBM27,BBM,asee_shstep07,7,1,2058,1,2
BBM27,BBM,asee_shstep09,9,0,840,1,4
BBM27,BBM,asee_shstep11,11,0,795,1,3
BBM27,BBM,asee_shstep13,13,0,857,1,5
BBM27,BBM,asee_shstep15,15,0,800,1,6
BBM27,BBM,asee_shstep17,17,0,779,1,0
BBM27,BBM,asee_shstep05,5,1,741,2,6
BBM27,BBM,asee_shstep07,7,1,913,2,4
BBM27,BBM,asee_shstep09,9,0,797,2,2
BBM27,BBM,asee_shstep11,11,0,829,2,3
BBM27,BBM,asee_shstep13,13,0,764,2,5
BBM27,BBM,asee_shstep15,15,0,894,2,1
BBM27,BBM,asee_shstep17,17,0,767,2,0
BBM27,BBM,asee_shstep05,5,1,777,3,0
BBM27,BBM,asee_shstep07,7,1,802,3,2
BBM27,BBM,asee_shstep09,9,1,754,3,5
BBM27,BBM,asee_shstep11,11,0,810,3,4
BBM27,BBM,asee_shstep13,13,0,732,3,1
BBM27,BBM,asee_shstep15,15,0,755,3,6
BBM27,BBM,asee_shstep17,17,0,888,3,3
BBM27,BBM,asee_shstep05,5,1,745,4,5
BBM27,BBM,asee_shstep07,7,1,714,4,2
BBM27,BBM,asee_shstep09,9,1,803,4,6
BBM27,BBM,asee_shstep11,11,0,751,4,0
BBM27,BBM,asee_shstep13,13,0,699,4,1
BBM27,BBM,asee_shstep15,15,0,741,4,4
BBM27,BBM,asee_shstep17,17,0,764,4,3
BBM27,BBM,asee_shstep05,5,1,722,5,3
BBM27,BBM,asee_shstep07,7,1,715,5,6
BBM27,BBM,asee_shstep09,9,1,846,5,1
BBM27,BBM,asee_shstep11,11,0,975,5,5
BBM27,BBM,asee_shstep13,13,0,746,5,0
BBM27,BBM,asee_shstep15,15,0,755,5,4
BBM27,BBM,asee_shstep17,17,0,774,5,2
BBM27,BBM,asee_shstep05,5,1,773,6,4
BBM27,BBM,asee_shstep07,7,1,756,6,6
BBM27,BBM,asee_shstep09,9,1,799,6,0
BBM27,BBM,asee_shstep11,11,0,830,6,1
BBM27,BBM,asee_shstep13,13,0,748,6,5
BBM27,BBM,asee_shstep15,15,0,755,6,3
BBM27,BBM,asee_shstep17,17,0,836,6,2
BBM27,BBM,asee_shstep05,5,1,825,7,4
BBM27,BBM,asee_shstep07,7,1,755,7,3
BBM27,BBM,asee_shstep09,9,1,769,7,6
BBM27,BBM,asee_shstep11,11,0,814,7,2
BBM27,BBM,asee_shstep13,13,0,731,7,5
BBM27,BBM,asee_shstep15,15,0,727,7,0
BBM27,BBM,asee_shstep17,17,0,681,7,1
BBM27,BBM,asee_shstep05,5,1,718,8,6
BBM27,BBM,asee_shstep07,7,1,707,8,0
BBM27,BBM,asee_shstep09,9,1,779,8,5
BBM27,BBM,asee_shstep11,11,1,802,8,1
BBM27,BBM,asee_shstep13,13,0,824,8,4
BBM27,BBM,asee_shstep15,15,0,827,8,2
BBM27,BBM,asee_shstep17,17,0,758,8,3
BBM27,BBM,asee_shstep05,5,1,817,9,4
BBM27,BBM,asee_shstep07,7,1,799,9,0
BBM27,BBM,asee_shstep09,9,1,879,9,2
BBM27,BBM,asee_shstep11,11,0,918,9,6
BBM27,BBM,asee_shstep13,13,0,813,9,1
BBM27,BBM,asee_shstep15,15,0,790,9,5
BBM27,BBM,asee_shstep17,17,0,786,9,3
BBM27,BBM,asee_shstep05,5,1,936,10,2
BBM27,BBM,asee_shstep07,7,1,815,10,6
BBM27,BBM,asee_shstep09,9,1,796,10,5
BBM27,BBM,asee_shstep11,11,1,839,10,1
BBM27,BBM,asee_shstep13,13,0,912,10,0
BBM27,BBM,asee_shstep15,15,0,813,10,3
BBM27,BBM,asee_shstep17,17,0,882,10,4
BBM28,BBM,asee_shstep05,5,1,1232,1,0
BBM28,BBM,asee_shstep07,7,1,874,1,2
BBM28,BBM,asee_shstep09,9,0,1429,1,4
BBM28,BBM,asee_shstep11,11,0,1006,1,5
BBM28,BBM,asee_shstep13,13,0,1022,1,3
BBM28,BBM,asee_shstep15,15,0,1518,1,1
BBM28,BBM,asee_shstep17,17,1,787,1,6
BBM28,BBM,asee_shstep05,5,1,696,2,6
BBM28,BBM,asee_shstep07,7,1,645,2,5
BBM28,BBM,asee_shstep09,9,1,777,2,3
BBM28,BBM,asee_shstep11,11,1,769,2,0
BBM28,BBM,asee_shstep13,13,1,1180,2,2
BBM28,BBM,asee_shstep15,15,0,790,2,1
BBM28,BBM,asee_shstep17,17,0,816,2,4
BBM28,BBM,asee_shstep05,5,1,734,3,3
BBM28,BBM,asee_shstep07,7,1,794,3,6
BBM28,BBM,asee_shstep09,9,1,708,3,1
BBM28,BBM,asee_shstep11,11,1,1463,3,2
BBM28,BBM,asee_shstep13,13,0,782,3,0
BBM28,BBM,asee_shstep15,15,0,731,3,5
BBM28,BBM,asee_shstep17,17,0,649,3,4
BBM28,BBM,asee_shstep05,5,1,670,4,0
BBM28,BBM,asee_shstep07,7,1,689,4,1
BBM28,BBM,asee_shstep09,9,0,805,4,5
BBM28,BBM,asee_shstep11,11,0,706,4,3
BBM28,BBM,asee_shstep13,13,0,633,4,2
BBM28,BBM,asee_shstep15,15,1,690,4,6
BBM28,BBM,asee_shstep17,17,0,702,4,4
BBM28,BBM,asee_shstep05,5,1,650,5,2
BBM28,BBM,asee_shstep07,7,1,620,5,4
BBM28,BBM,asee_shstep09,9,1,625,5,0
BBM28,BBM,asee_shstep11,11,1,819,5,3
BBM28,BBM,asee_shstep13,13,0,845,5,1
BBM28,BBM,asee_shstep15,15,0,691,5,6
BBM28,BBM,asee_shstep17,17,0,629,5,5
BBM28,BBM,asee_shstep05,5,1,699,6,2
BBM28,BBM,asee_shstep07,7,1,608,6,3
BBM28,BBM,asee_shstep09,9,1,737,6,5
BBM28,BBM,asee_shstep11,11,1,1372,6,4
BBM28,BBM,asee_shstep13,13,0,670,6,6
BBM28,BBM,asee_shstep15,15,0,697,6,0
BBM28,BBM,asee_shstep17,17,0,741,6,1
BBM28,BBM,asee_shstep05,5,1,434,7,2
BBM28,BBM,asee_shstep07,7,1,564,7,0
BBM28,BBM,asee_shstep09,9,1,599,7,4
BBM28,BBM,asee_shstep11,11,0,719,7,6
BBM28,BBM,asee_shstep13,13,0,646,7,3
BBM28,BBM,asee_shstep15,15,0,746,7,5
BBM28,BBM,asee_shstep17,17,0,678,7,1
BBM28,BBM,asee_shstep05,5,1,576,8,1
BBM28,BBM,asee_shstep07,7,1,537,8,3
BBM28,BBM,asee_shstep09,9,1,515,8,2
BBM28,BBM,asee_shstep11,11,1,745,8,5
BBM28,BBM,asee_shstep13,13,0,585,8,6
BBM28,BBM,asee_shstep15,15,0,521,8,4
BBM28,BBM,asee_shstep17,17,0,602,8,0
BBM28,BBM,asee_shstep05,5,1,507,9,3
BBM28,BBM,asee_shstep07,7,1,582,9,6
BBM28,BBM,asee_shstep09,9,1,659,9,5
BBM28,BBM,asee_shstep11,11,1,741,9,4
BBM28,BBM,asee_shstep13,13,1,615,9,2
BBM28,BBM,asee_shstep15,15,0,587,9,1
BBM28,BBM,asee_shstep17,17,0,646,9,0
BBM28,BBM,asee_shstep05,5,1,701,10,5
BBM28,BBM,asee_shstep07,7,1,593,10,1
BBM28,BBM,asee_shstep09,9,1,687,10,4
BBM28,BBM,asee_shstep11,11,1,573,10,2
BBM28,BBM,asee_shstep13,13,0,760,10,6
BBM28,BBM,asee_shstep15,15,0,634,10,3
BBM28,BBM,asee_shstep17,17,0,603,10,0
BBM29,BBM,asee_shstep05,5,0,1949,1,6
BBM29,BBM,asee_shstep07,7,0,1961,1,1
BBM29,BBM,asee_shstep09,9,1,1312,1,5
BBM29,BBM,asee_shstep11,11,1,1988,1,0
BBM29,BBM,asee_shstep13,13,0,2513,1,2
BBM29,BBM,asee_shstep15,15,0,1494,1,3
BBM29,BBM,asee_shstep17,17,0,2226,1,4
BBM29,BBM,asee_shstep05,5,0,1255,2,6
BBM29,BBM,asee_shstep07,7,0,1574,2,4
BBM29,BBM,asee_shstep09,9,0,2026,2,3
BBM29,BBM,asee_shstep11,11,0,2034,2,2
BBM29,BBM,asee_shstep13,13,0,1471,2,0
BBM29,BBM,asee_shstep15,15,0,1668,2,1
BBM29,BBM,asee_shstep17,17,0,1881,2,5
BBM29,BBM,asee_shstep05,5,0,2340,3,1
BBM29,BBM,asee_shstep07,7,0,1476,3,2
BBM29,BBM,asee_shstep09,9,0,1753,3,0
BBM29,BBM,asee_shstep11,11,0,1159,3,3
BBM29,BBM,asee_shstep13,13,0,689,3,6
BBM29,BBM,asee_shstep15,15,0,323,3,5
BBM29,BBM,asee_shstep17,17,0,516,3,4
BBM29,BBM,asee_shstep05,5,0,630,4,0
BBM29,BBM,asee_shstep07,7,0,1424,4,1
BBM29,BBM,asee_shstep09,9,0,1171,4,6
BBM29,BBM,asee_shstep11,11,0,793,4,2
BBM29,BBM,asee_shstep13,13,0,885,4,5
BBM29,BBM,asee_shstep15,15,0,905,4,4
BBM29,BBM,asee_shstep17,17,0,1359,4,3
BBM29,BBM,asee_shstep05,5,0,389,5,1
BBM29,BBM,asee_shstep07,7,0,955,5,4
BBM29,BBM,asee_shstep09,9,0,963,5,6
BBM29,BBM,asee_shstep11,11,0,660,5,0
BBM29,BBM,asee_shstep13,13,0,781,5,5
BBM29,BBM,asee_shstep15,15,0,798,5,2
BBM29,BBM,asee_shstep17,17,0,871,5,3
BBM29,BBM,asee_shstep05,5,0,879,6,5
BBM29,BBM,asee_shstep07,7,0,719,6,3
BBM29,BBM,asee_shstep09,9,0,937,6,0
BBM29,BBM,asee_shstep11,11,NA,0,6,6
BBM29,BBM,asee_shstep13,13,0,849,6,4
BBM29,BBM,asee_shstep15,15,0,1473,6,2
BBM29,BBM,asee_shstep17,17,0,910,6,1
BBM29,BBM,asee_shstep05,5,1,688,7,4
BBM29,BBM,asee_shstep07,7,1,1061,7,6
BBM29,BBM,asee_shstep09,9,0,1433,7,2
BBM29,BBM,asee_shstep11,11,0,1193,7,3
BBM29,BBM,asee_shstep13,13,0,724,7,1
BBM29,BBM,asee_shstep15,15,0,1097,7,5
BBM29,BBM,asee_shstep17,17,0,594,7,0
BBM29,BBM,asee_shstep05,5,1,985,8,6
BBM29,BBM,asee_shstep07,7,1,665,8,2
BBM29,BBM,asee_shstep09,9,1,491,8,4
BBM29,BBM,asee_shstep11,11,0,647,8,0
BBM29,BBM,asee_shstep13,13,0,343,8,3
BBM29,BBM,asee_shstep15,15,0,625,8,1
BBM29,BBM,asee_shstep17,17,0,664,8,5
BBM29,BBM,asee_shstep05,5,1,808,9,2
BBM29,BBM,asee_shstep07,7,1,1259,9,3
BBM29,BBM,asee_shstep09,9,1,850,9,5
BBM29,BBM,asee_shstep11,11,1,835,9,6
BBM29,BBM,asee_shstep13,13,0,542,9,0
BBM29,BBM,asee_shstep15,15,0,626,9,1
BBM29,BBM,asee_shstep17,17,0,989,9,4
BBM29,BBM,asee_shstep05,5,1,971,10,1
BBM29,BBM,asee_shstep07,7,1,835,10,3
BBM29,BBM,asee_shstep09,9,1,826,10,0
BBM29,BBM,asee_shstep11,11,1,893,10,2
BBM29,BBM,asee_shstep13,13,0,711,10,5
BBM29,BBM,asee_shstep15,15,0,494,10,4
BBM29,BBM,asee_shstep17,17,0,759,10,6
BBM30,BBM,asee_shstep05,5,0,1100,1,1
BBM30,BBM,asee_shstep07,7,0,2387,1,3
BBM30,BBM,asee_shstep09,9,1,1450,1,6
BBM30,BBM,asee_shstep11,11,1,3051,1,2
BBM30,BBM,asee_shstep13,13,0,1061,1,0
BBM30,BBM,asee_shstep15,15,0,999,1,4
BBM30,BBM,asee_shstep17,17,0,2353,1,5
BBM30,BBM,asee_shstep05,5,1,1115,2,3
BBM30,BBM,asee_shstep07,7,0,1512,2,2
BBM30,BBM,asee_shstep09,9,0,912,2,6
BBM30,BBM,asee_shstep11,11,0,954,2,5
BBM30,BBM,asee_shstep13,13,0,2073,2,1
BBM30,BBM,asee_shstep15,15,0,914,2,4
BBM30,BBM,asee_shstep17,17,0,787,2,0
BBM30,BBM,asee_shstep05,5,1,947,3,6
BBM30,BBM,asee_shstep07,7,0,1221,3,1
BBM30,BBM,asee_shstep09,9,0,1177,3,2
BBM30,BBM,asee_shstep11,11,0,960,3,3
BBM30,BBM,asee_shstep13,13,1,1003,3,0
BBM30,BBM,asee_shstep15,15,0,973,3,4
BBM30,BBM,asee_shstep17,17,0,1220,3,5
BBM30,BBM,asee_shstep05,5,1,784,4,2
BBM30,BBM,asee_shstep07,7,1,775,4,5
BBM30,BBM,asee_shstep09,9,1,792,4,6
BBM30,BBM,asee_shstep11,11,1,804,4,0
BBM30,BBM,asee_shstep13,13,1,843,4,3
BBM30,BBM,asee_shstep15,15,0,752,4,4
BBM30,BBM,asee_shstep17,17,0,743,4,1
BBM30,BBM,asee_shstep05,5,1,783,5,5
BBM30,BBM,asee_shstep07,7,1,823,5,3
BBM30,BBM,asee_shstep09,9,1,866,5,0
BBM30,BBM,asee_shstep11,11,1,944,5,2
BBM30,BBM,asee_shstep13,13,1,893,5,4
BBM30,BBM,asee_shstep15,15,0,707,5,6
BBM30,BBM,asee_shstep17,17,1,936,5,1
BBM30,BBM,asee_shstep05,5,1,934,6,3
BBM30,BBM,asee_shstep07,7,1,781,6,0
BBM30,BBM,asee_shstep09,9,1,966,6,1
BBM30,BBM,asee_shstep11,11,1,782,6,4
BBM30,BBM,asee_shstep13,13,1,814,6,6
BBM30,BBM,asee_shstep15,15,0,1085,6,2
BBM30,BBM,asee_shstep17,17,1,726,6,5
BBM30,BBM,asee_shstep05,5,0,825,7,6
BBM30,BBM,asee_shstep07,7,1,799,7,5
BBM30,BBM,asee_shstep09,9,1,1353,7,4
BBM30,BBM,asee_shstep11,11,1,1170,7,3
BBM30,BBM,asee_shstep13,13,0,1245,7,0
BBM30,BBM,asee_shstep15,15,0,940,7,2
BBM30,BBM,asee_shstep17,17,0,1029,7,1
BBM30,BBM,asee_shstep05,5,1,947,8,2
BBM30,BBM,asee_shstep07,7,1,817,8,0
BBM30,BBM,asee_shstep09,9,1,699,8,3
BBM30,BBM,asee_shstep11,11,1,837,8,4
BBM30,BBM,asee_shstep13,13,NA,0,8,5
BBM30,BBM,asee_shstep15,15,0,1184,8,6
BBM30,BBM,asee_shstep17,17,0,971,8,1
BBM30,BBM,asee_shstep05,5,1,1009,9,2
BBM30,BBM,asee_shstep07,7,1,1040,9,1
BBM30,BBM,asee_shstep09,9,1,881,9,0
BBM30,BBM,asee_shstep11,11,1,847,9,6
BBM30,BBM,asee_shstep13,13,0,1044,9,4
BBM30,BBM,asee_shstep15,15,0,845,9,3
BBM30,BBM,asee_shstep17,17,0,903,9,5
BBM30,BBM,asee_shstep05,5,1,830,10,6
BBM30,BBM,asee_shstep07,7,1,775,10,2
BBM30,BBM,asee_shstep09,9,1,883,10,4
BBM30,BBM,asee_shstep11,11,1,1290,10,0
BBM30,BBM,asee_shstep13,13,0,862,10,3
BBM30,BBM,asee_shstep15,15,0,831,10,5
BBM30,BBM,asee_shstep17,17,0,883,10,1
BBM31,BBM,asee_shstep05,5,1,1105,1,1
BBM31,BBM,asee_shstep07,7,1,4257,1,3
BBM31,BBM,asee_shstep09,9,1,1147,1,6
BBM31,BBM,asee_shstep11,11,1,2076,1,2
BBM31,BBM,asee_shstep13,13,0,705,1,0
BBM31,BBM,asee_shstep15,15,0,827,1,4
BBM31,BBM,asee_shstep17,17,0,1111,1,5
BBM31,BBM,asee_shstep05,5,1,739,2,3
BBM31,BBM,asee_shstep07,7,1,852,2,2
BBM31,BBM,asee_shstep09,9,0,755,2,6
BBM31,BBM,asee_shstep11,11,0,691,2,5
BBM31,BBM,asee_shstep13,13,0,761,2,1
BBM31,BBM,asee_shstep15,15,0,577,2,4
BBM31,BBM,asee_shstep17,17,0,620,2,0
BBM31,BBM,asee_shstep05,5,1,872,3,6
BBM31,BBM,asee_shstep07,7,1,647,3,1
BBM31,BBM,asee_shstep09,9,1,777,3,2
BBM31,BBM,asee_shstep11,11,1,1269,3,3
BBM31,BBM,asee_shstep13,13,0,756,3,0
BBM31,BBM,asee_shstep15,15,0,871,3,4
BBM31,BBM,asee_shstep17,17,0,827,3,5
BBM31,BBM,asee_shstep05,5,1,702,4,2
BBM31,BBM,asee_shstep07,7,1,913,4,5
BBM31,BBM,asee_shstep09,9,1,957,4,6
BBM31,BBM,asee_shstep11,11,0,634,4,0
BBM31,BBM,asee_shstep13,13,0,675,4,3
BBM31,BBM,asee_shstep15,15,0,876,4,4
BBM31,BBM,asee_shstep17,17,0,706,4,1
BBM31,BBM,asee_shstep05,5,1,854,5,5
BBM31,BBM,asee_shstep07,7,1,802,5,3
BBM31,BBM,asee_shstep09,9,1,787,5,0
BBM31,BBM,asee_shstep11,11,0,1227,5,2
BBM31,BBM,asee_shstep13,13,0,615,5,4
BBM31,BBM,asee_shstep15,15,0,674,5,6
BBM31,BBM,asee_shstep17,17,0,922,5,1
BBM31,BBM,asee_shstep05,5,1,773,6,3
BBM31,BBM,asee_shstep07,7,1,788,6,0
BBM31,BBM,asee_shstep09,9,1,712,6,1
BBM31,BBM,asee_shstep11,11,1,908,6,4
BBM31,BBM,asee_shstep13,13,0,779,6,6
BBM31,BBM,asee_shstep15,15,0,708,6,2
BBM31,BBM,asee_shstep17,17,0,735,6,5
BBM31,BBM,asee_shstep05,5,1,811,7,6
BBM31,BBM,asee_shstep07,7,1,715,7,5
BBM31,BBM,asee_shstep09,9,1,857,7,4
BBM31,BBM,asee_shstep11,11,0,583,7,3
BBM31,BBM,asee_shstep13,13,0,686,7,0
BBM31,BBM,asee_shstep15,15,0,699,7,2
BBM31,BBM,asee_shstep17,17,0,777,7,1
BBM31,BBM,asee_shstep05,5,1,756,8,2
BBM31,BBM,asee_shstep07,7,1,852,8,0
BBM31,BBM,asee_shstep09,9,1,854,8,3
BBM31,BBM,asee_shstep11,11,0,1061,8,4
BBM31,BBM,asee_shstep13,13,0,741,8,5
BBM31,BBM,asee_shstep15,15,0,865,8,6
BBM31,BBM,asee_shstep17,17,0,1008,8,1
BBM31,BBM,asee_shstep05,5,1,849,9,2
BBM31,BBM,asee_shstep07,7,1,855,9,1
BBM31,BBM,asee_shstep09,9,1,841,9,0
BBM31,BBM,asee_shstep11,11,0,847,9,6
BBM31,BBM,asee_shstep13,13,0,786,9,4
BBM31,BBM,asee_shstep15,15,0,781,9,3
BBM31,BBM,asee_shstep17,17,0,868,9,5
BBM31,BBM,asee_shstep05,5,1,883,10,6
BBM31,BBM,asee_shstep07,7,1,900,10,2
BBM31,BBM,asee_shstep09,9,1,836,10,4
BBM31,BBM,asee_shstep11,11,0,767,10,0
BBM31,BBM,asee_shstep13,13,0,797,10,3
BBM31,BBM,asee_shstep15,15,0,655,10,5
BBM31,BBM,asee_shstep17,17,0,782,10,1
BBM32,BBM,asee_shstep05,5,1,830,1,6
BBM32,BBM,asee_shstep07,7,1,1127,1,1
BBM32,BBM,asee_shstep09,9,1,895,1,4
BBM32,BBM,asee_shstep11,11,1,1410,1,3
BBM32,BBM,asee_shstep13,13,0,1241,1,2
BBM32,BBM,asee_shstep15,15,0,622,1,5
BBM32,BBM,asee_shstep17,17,0,1748,1,0
BBM32,BBM,asee_shstep05,5,1,764,2,1
BBM32,BBM,asee_shstep07,7,0,638,2,2
BBM32,BBM,asee_shstep09,9,1,889,2,3
BBM32,BBM,asee_shstep11,11,1,772,2,6
BBM32,BBM,asee_shstep13,13,0,1129,2,0
BBM32,BBM,asee_shstep15,15,0,732,2,5
BBM32,BBM,asee_shstep17,17,0,640,2,4
BBM32,BBM,asee_shstep05,5,1,889,3,1
