subject,condition,word,step,sAnswer,rt,trial,pass,phase
SSH46,baseline,asee_shstep15,15,0,699,2,6,Late
SSH46,baseline,asee_shstep17,17,0,716,6,6,Late
SSH46,baseline,asee_shstep05,5,1,621,3,7,Late
SSH46,baseline,asee_shstep07,7,1,742,4,7,Late
SSH46,baseline,asee_shstep09,9,1,797,0,7,Late
SSH46,baseline,asee_shstep11,11,0,736,5,7,Late
SSH46,baseline,asee_shstep13,13,0,659,6,7,Late
SSH46,baseline,asee_shstep15,15,0,872,2,7,Late
SSH46,baseline,asee_shstep17,17,0,689,1,7,Late
SSH46,baseline,asee_shstep05,5,1,671,6,8,Late
SSH46,baseline,asee_shstep07,7,1,670,2,8,Late
SSH46,baseline,asee_shstep09,9,1,739,5,8,Late
SSH46,baseline,asee_shstep11,11,0,708,1,8,Late
SSH46,baseline,asee_shstep13,13,0,745,0,8,Late
SSH46,baseline,asee_shstep15,15,0,643,4,8,Late
SSH46,baseline,asee_shstep17,17,0,776,3,8,Late
SSH46,baseline,asee_shstep05,5,1,617,6,9,Late
SSH46,baseline,asee_shstep07,7,1,710,3,9,Late
SSH46,baseline,asee_shstep09,9,1,770,4,9,Late
SSH46,baseline,asee_shstep11,11,0,696,0,9,Late
SSH46,baseline,asee_shstep13,13,0,1057,5,9,Late
SSH46,baseline,asee_shstep15,15,0,732,2,9,Late
SSH46,baseline,asee_shstep17,17,0,641,1,9,Late
SSH46,baseline,asee_shstep05,5,1,719,3,10,Late
SSH46,baseline,asee_shstep07,7,1,707,0,10,Late
SSH46,baseline,asee_shstep09,9,1,757,1,10,Late
SSH46,baseline,asee_shstep11,11,0,735,6,10,Late
SSH46,baseline,asee_shstep13,13,0,823,5,10,Late
SSH46,baseline,asee_shstep15,15,0,675,2,10,Late
SSH46,baseline,asee_shstep17,17,0,704,4,10,Late
SSH47,baseline,asee_shstep05,5,0,1381,6,1,Early
SSH47,baseline,asee_shstep07,7,0,1256,4,1,Early
SSH47,baseline,asee_shstep09,9,0,882,1,1,Early
SSH47,baseline,asee_shstep11,11,0,888,2,1,Early
SSH47,baseline,asee_shstep13,13,0,827,5,1,Early
SSH47,baseline,asee_shstep15,15,0,889,3,1,Early
SSH47,baseline,asee_shstep17,17,0,1470,0,1,Early
SSH47,baseline,asee_shstep05,5,0,995,5,2,Early
SSH47,baseline,asee_shstep07,7,0,818,6,2,Early
SSH47,baseline,asee_shstep09,9,0,840,0,2,Early
SSH47,baseline,asee_shstep11,11,0,890,2,2,Early
SSH47,baseline,asee_shstep13,13,0,613,3,2,Early
SSH47,baseline,asee_shstep15,15,0,508,1,2,Early
SSH47,baseline,asee_shstep17,17,0,644,4,2,Early
SSH47,baseline,asee_shstep05,5,0,876,6,3,Early
SSH47,baseline,asee_shstep07,7,0,487,1,3,Early
SSH47,baseline,asee_shstep09,9,0,740,2,3,Early
SSH47,baseline,asee_shstep11,11,0,529,5,3,Early
SSH47,baseline,asee_shstep13,13,0,416,0,3,Early
SSH47,baseline,asee_shstep15,15,0,614,3,3,Early
SSH47,baseline,asee_shstep17,17,0,830,4,3,Early
SSH47,baseline,asee_shstep05,5,1,916,2,4,Early
SSH47,baseline,asee_shstep07,7,1,872,0,4,Early
SSH47,baseline,asee_shstep09,9,0,776,5,4,Early
SSH47,baseline,asee_shstep11,11,0,841,1,4,Early
SSH47,baseline,asee_shstep13,13,0,669,4,4,Early
SSH47,baseline,asee_shstep15,15,0,556,6,4,Early
SSH47,baseline,asee_shstep17,17,0,1097,3,4,Early
SSH47,baseline,asee_shstep05,5,1,809,1,5,Early
SSH47,baseline,asee_shstep07,7,1,776,2,5,Early
SSH47,baseline,asee_shstep09,9,1,782,5,5,Early
SSH47,baseline,asee_shstep11,11,0,1192,3,5,Early
SSH47,baseline,asee_shstep13,13,0,767,4,5,Early
SSH47,baseline,asee_shstep15,15,0,703,0,5,Early
SSH47,baseline,asee_shstep17,17,0,785,6,5,Early
SSH47,baseline,asee_shstep05,5,1,725,3,6,Late
SSH47,baseline,asee_shstep07,7,1,782,5,6,Late
SSH47,baseline,asee_shstep09,9,1,739,2,6,Late
SSH47,baseline,asee_shstep11,11,0,472,0,6,Late
SSH47,baseline,asee_shstep13,13,0,654,4,6,Late
SSH47,baseline,asee_shstep15,15,0,582,6,6,Late
SSH47,baseline,asee_shstep17,17,0,775,1,6,Late
SSH47,baseline,asee_shstep05,5,1,690,3,7,Late
SSH47,baseline,asee_shstep07,7,1,867,1,7,Late
SSH47,baseline,asee_shstep09,9,1,911,2,7,Late
SSH47,baseline,asee_shstep11,11,0,1141,6,7,Late
SSH47,baseline,asee_shstep13,13,0,773,5,7,Late
SSH47,baseline,asee_shstep15,15,0,705,0,7,Late
SSH47,baseline,asee_shstep17,17,0,1000,4,7,Late
SSH47,baseline,asee_shstep05,5,0,814,5,8,Late
SSH47,baseline,asee_shstep07,7,1,722,2,8,Late
SSH47,baseline,asee_shstep09,9,1,1329,0,8,Late
SSH47,baseline,asee_shstep11,11,0,697,6,8,Late
SSH47,baseline,asee_shstep13,13,0,859,1,8,Late
SSH47,baseline,asee_shstep15,15,0,579,3,8,Late
SSH47,baseline,asee_shstep17,17,0,727,4,8,Late
SSH47,baseline,asee_shstep05,5,1,775,4,9,Late
SSH47,baseline,asee_shstep07,7,1,583,3,9,Late
SSH47,baseline,asee_shstep09,9,1,738,6,9,Late
SSH47,baseline,asee_shstep11,11,1,800,1,9,Late
SSH47,baseline,asee_shstep13,13,0,742,2,9,Late
SSH47,baseline,asee_shstep15,15,0,750,5,9,Late
SSH47,baseline,asee_shstep17,17,0,825,0,9,Late
SSH47,baseline,asee_shstep05,5,1,1001,4,10,Late
SSH47,baseline,asee_shstep07,7,1,739,6,10,Late
SSH47,baseline,asee_shstep09,9,1,807,3,10,Late
SSH47,baseline,asee_shstep11,11,0,749,5,10,Late
SSH47,baseline,asee_shstep13,13,0,822,1,10,Late
SSH47,baseline,asee_shstep15,15,0,540,0,10,Late
SSH47,baseline,asee_shstep17,17,0,810,2,10,Late
SSH48,baseline,asee_shstep05,5,1,1065,6,1,Early
SSH48,baseline,asee_shstep07,7,0,1435,4,1,Early
SSH48,baseline,asee_shstep09,9,0,1232,1,1,Early
SSH48,baseline,asee_shstep11,11,0,905,2,1,Early
SSH48,baseline,asee_shstep13,13,0,2373,5,1,Early
SSH48,baseline,asee_shstep15,15,0,1055,3,1,Early
SSH48,baseline,asee_shstep17,17,0,2488,0,1,Early
SSH48,baseline,asee_shstep05,5,1,731,5,2,Early
SSH48,baseline,asee_shstep07,7,1,823,6,2,Early
SSH48,baseline,asee_shstep09,9,0,858,0,2,Early
SSH48,baseline,asee_shstep11,11,0,1219,2,2,Early
SSH48,baseline,asee_shstep13,13,1,969,3,2,Early
SSH48,baseline,asee_shstep15,15,0,1064,1,2,Early
SSH48,baseline,asee_shstep17,17,0,789,4,2,Early
SSH48,baseline,asee_shstep05,5,1,918,6,3,Early
SSH48,baseline,asee_shstep07,7,1,876,1,3,Early
SSH48,baseline,asee_shstep09,9,1,1099,2,3,Early
SSH48,baseline,asee_shstep11,11,0,975,5,3,Early
SSH48,baseline,asee_shstep13,13,0,1086,0,3,Early
SSH48,baseline,asee_shstep15,15,0,864,3,3,Early
SSH48,baseline,asee_shstep17,17,0,818,4,3,Early
SSH48,baseline,asee_shstep05,5,1,1003,2,4,Early
SSH48,baseline,asee_shstep07,7,1,847,0,4,Early
SSH48,baseline,asee_shstep09,9,1,900,5,4,Early
SSH48,baseline,asee_shstep11,11,0,900,1,4,Early
SSH48,baseline,asee_shstep13,13,0,784,4,4,Early
SSH48,baseline,asee_shstep15,15,0,878,6,4,Early
SSH48,baseline,asee_shstep17,17,0,983,3,4,Early
SSH48,baseline,asee_shstep05,5,1,756,1,5,Early
SSH48,baseline,asee_shstep07,7,1,730,2,5,Early
SSH48,baseline,asee_shstep09,9,1,837,5,5,Early
SSH48,baseline,asee_shstep11,11,1,882,3,5,Early
SSH48,baseline,asee_shstep13,13,0,701,4,5,Early
SSH48,baseline,asee_shstep15,15,0,788,0,5,Early
SSH48,baseline,asee_shstep17,17,0,774,6,5,Early
SSH48,baseline,asee_shstep05,5,1,710,3,6,Late
SSH48,baseline,asee_shstep07,7,1,732,5,6,Late
SSH48,baseline,asee_shstep09,9,1,839,2,6,Late
SSH48,baseline,asee_shstep11,11,0,783,0,6,Late
SSH48,baseline,asee_shstep13,13,0,838,4,6,Late
SSH48,baseline,asee_shstep15,15,0,756,6,6,Late
SSH48,baseline,asee_shstep17,17,0,725,1,6,Late
SSH48,baseline,asee_shstep05,5,1,718,3,7,Late
SSH48,baseline,asee_shstep07,7,1,558,1,7,Late
SSH48,baseline,asee_shstep09,9,1,1004,2,7,Late
SSH48,baseline,asee_shstep11,11,0,806,6,7,Late
SSH48,baseline,asee_shstep13,13,0,761,5,7,Late
SSH48,baseline,asee_shstep15,15,0,838,0,7,Late
SSH48,baseline,asee_shstep17,17,0,804,4,7,Late
SSH48,baseline,asee_shstep05,5,1,848,5,8,Late
SSH48,baseline,asee_shstep07,7,1,923,2,8,Late
SSH48,baseline,asee_shstep09,9,1,912,0,8,Late
SSH48,baseline,asee_shstep11,11,1,925,6,8,Late
SSH48,baseline,asee_shstep13,13,0,763,1,8,Late
SSH48,baseline,asee_shstep15,15,0,1019,3,8,Late
SSH48,baseline,asee_shstep17,17,0,652,4,8,Late
SSH48,baseline,asee_shstep05,5,1,738,4,9,Late
SSH48,baseline,asee_shstep07,7,1,694,3,9,Late
SSH48,baseline,asee_shstep09,9,1,894,6,9,Late
SSH48,baseline,asee_shstep11,11,1,941,1,9,Late
SSH48,baseline,asee_shstep13,13,0,946,2,9,Late
SSH48,baseline,asee_shstep15,15,0,741,5,9,Late
SSH48,baseline,asee_shstep17,17,0,754,0,9,Late
SSH48,baseline,asee_shstep05,5,1,893,4,10,Late
SSH48,baseline,asee_shstep07,7,1,1109,6,10,Late
SSH48,baseline,asee_shstep09,9,1,869,3,10,Late
SSH48,baseline,asee_shstep11,11,1,865,5,10,Late
SSH48,baseline,asee_shstep13,13,0,742,1,10,Late
SSH48,baseline,asee_shstep15,15,0,794,0,10,Late
SSH48,baseline,asee_shstep17,17,0,983,2,10,Late
SSH49,baseline,asee_shstep05,5,0,1937,6,1,Early
SSH49,baseline,asee_shstep07,7,0,3407,4,1,Early
SSH49,baseline,asee_shstep09,9,0,2745,1,1,Early
SSH49,baseline,asee_shstep11,11,0,1676,2,1,Early
SSH49,baseline,asee_shstep13,13,0,2065,5,1,Early
SSH49,baseline,asee_shstep15,15,0,2409,3,1,Early
SSH49,baseline,asee_shstep17,17,0,2304,0,1,Early
SSH49,baseline,asee_shstep05,5,1,1803,5,2,Early
SSH49,baseline,asee_shstep07,7,1,1581,6,2,Early
SSH49,baseline,asee_shstep09,9,1,1327,0,2,Early
SSH49,baseline,asee_shstep11,11,1,1655,2,2,Early
SSH49,baseline,asee_shstep13,13,1,1298,3,2,Early
SSH49,baseline,asee_shstep15,15,1,1854,1,2,Early
SSH49,baseline,asee_shstep17,17,0,1838,4,2,Early
SSH49,baseline,asee_shstep05,5,0,1689,6,3,Early
SSH49,baseline,asee_shstep07,7,1,1352,1,3,Early
SSH49,baseline,asee_shstep09,9,1,1606,2,3,Early
SSH49,baseline,asee_shstep11,11,1,1500,5,3,Early
SSH49,baseline,asee_shstep13,13,1,1612,0,3,Early
SSH49,baseline,asee_shstep15,15,0,1141,3,3,Early
SSH49,baseline,asee_shstep17,17,1,1892,4,3,Early
SSH49,baseline,asee_shstep05,5,1,1508,2,4,Early
SSH49,baseline,asee_shstep07,7,1,1462,0,4,Early
SSH49,baseline,asee_shstep09,9,1,1224,5,4,Early
SSH49,baseline,asee_shstep11,11,1,1026,1,4,Early
SSH49,baseline,asee_shstep13,13,1,1449,4,4,Early
SSH49,baseline,asee_shstep15,15,1,1000,6,4,Early
SSH49,baseline,asee_shstep17,17,1,1291,3,4,Early
SSH49,baseline,asee_shstep05,5,1,1014,1,5,Early
SSH49,baseline,asee_shstep07,7,1,1008,2,5,Early
SSH49,baseline,asee_shstep09,9,1,1077,5,5,Early
SSH49,baseline,asee_shstep11,11,1,871,3,5,Early
SSH49,baseline,asee_shstep13,13,1,1091,4,5,Early
SSH49,baseline,asee_shstep15,15,0,992,0,5,Early
SSH49,baseline,asee_shstep17,17,1,1190,6,5,Early
SSH49,baseline,asee_shstep05,5,1,814,3,6,Late
SSH49,baseline,asee_shstep07,7,1,828,5,6,Late
SSH49,baseline,asee_shstep09,9,1,935,2,6,Late
SSH49,baseline,asee_shstep11,11,0,1284,0,6,Late
SSH49,baseline,asee_shstep13,13,1,978,4,6,Late
SSH49,baseline,asee_shstep15,15,0,1122,6,6,Late
SSH49,baseline,asee_shstep17,17,0,817,1,6,Late
SSH49,baseline,asee_shstep05,5,1,741,3,7,Late
SSH49,baseline,asee_shstep07,7,1,1094,1,7,Late
SSH49,baseline,asee_shstep09,9,1,1197,2,7,Late
SSH49,baseline,asee_shstep11,11,1,1109,6,7,Late
SSH49,baseline,asee_shstep13,13,1,1366,5,7,Late
SSH49,baseline,asee_shstep15,15,0,743,0,7,Late
SSH49,baseline,asee_shstep17,17,0,710,4,7,Late
SSH49,baseline,asee_shstep05,5,1,917,5,8,Late
SSH49,baseline,asee_shstep07,7,1,850,2,8,Late
SSH49,baseline,asee_shstep09,9,1,832,0,8,Late
SSH49,baseline,asee_shstep11,11,0,852,6,8,Late
SSH49,baseline,asee_shstep13,13,0,891,1,8,Late
SSH49,baseline,asee_shstep15,15,0,770,3,8,Late
SSH49,baseline,asee_shstep17,17,0,909,4,8,Late
SSH49,baseline,asee_shstep05,5,1,803,4,9,Late
SSH49,baseline,asee_shstep07,7,1,839,3,9,Late
SSH49,baseline,asee_shstep09,9,1,819,6,9,Late
SSH49,baseline,asee_shstep11,11,1,982,1,9,Late
SSH49,baseline,asee_shstep13,13,0,831,2,9,Late
SSH49,baseline,asee_shstep15,15,0,738,5,9,Late
SSH49,baseline,asee_shstep17,17,0,1070,0,9,Late
SSH49,baseline,asee_shstep05,5,1,919,4,10,Late
SSH49,baseline,asee_shstep07,7,1,831,6,10,Late
SSH49,baseline,asee_shstep09,9,1,798,3,10,Late
SSH49,baseline,asee_shstep11,11,0,1113,5,10,Late
SSH49,baseline,asee_shstep13,13,0,758,1,10,Late
SSH49,baseline,asee_shstep15,15,0,983,0,10,Late
SSH49,baseline,asee_shstep17,17,0,737,2,10,Late
SSH50,baseline,asee_shstep05,5,1,821,6,1,Early
SSH50,baseline,asee_shstep07,7,1,771,2,1,Early
SSH50,baseline,asee_shstep09,9,1,1548,5,1,Early
SSH50,baseline,asee_shstep11,11,0,933,3,1,Early
SSH50,baseline,asee_shstep13,13,0,844,4,1,Early
SSH50,baseline,asee_shstep15,15,0,1311,0,1,Early
SSH50,baseline,asee_shstep17,17,0,1282,1,1,Early
SSH50,baseline,asee_shstep05,5,1,756,6,2,Early
SSH50,baseline,asee_shstep07,7,0,735,2,2,Early
SSH50,baseline,asee_shstep09,9,0,1009,1,2,Early
SSH50,baseline,asee_shstep11,11,0,782,3,2,Early
SSH50,baseline,asee_shstep13,13,0,775,0,2,Early
SSH50,baseline,asee_shstep15,15,0,735,4,2,Early
SSH50,baseline,asee_shstep17,17,0,807,5,2,Early
SSH50,baseline,asee_shstep05,5,1,815,5,3,Early
SSH50,baseline,asee_shstep07,7,1,832,2,3,Early
SSH50,baseline,asee_shstep09,9,0,665,6,3,Early
SSH50,baseline,asee_shstep11,11,0,646,4,3,Early
SSH50,baseline,asee_shstep13,13,0,755,3,3,Early
SSH50,baseline,asee_shstep15,15,0,686,1,3,Early
SSH50,baseline,asee_shstep17,17,0,685,0,3,Early
SSH50,baseline,asee_shstep05,5,1,772,6,4,Early
SSH50,baseline,asee_shstep07,7,1,750,5,4,Early
SSH50,baseline,asee_shstep09,9,1,884,4,4,Early
SSH50,baseline,asee_shstep11,11,0,889,1,4,Early
SSH50,baseline,asee_shstep13,13,0,704,3,4,Early
SSH50,baseline,asee_shstep15,15,0,663,0,4,Early
SSH50,baseline,asee_shstep17,17,0,812,2,4,Early
SSH50,baseline,asee_shstep05,5,1,688,6,5,Early
SSH50,baseline,asee_shstep07,7,1,813,5,5,Early
SSH50,baseline,asee_shstep09,9,1,853,3,5,Early
SSH50,baseline,asee_shstep11,11,0,712,0,5,Early
SSH50,baseline,asee_shstep13,13,1,1195,1,5,Early
SSH50,baseline,asee_shstep15,15,0,624,2,5,Early
SSH50,baseline,asee_shstep17,17,0,809,4,5,Early
SSH50,baseline,asee_shstep05,5,1,658,4,6,Late
SSH50,baseline,asee_shstep07,7,1,789,3,6,Late
SSH50,baseline,asee_shstep09,9,1,748,5,6,Late
SSH50,baseline,asee_shstep11,11,0,680,0,6,Late
SSH50,baseline,asee_shstep13,13,0,704,1,6,Late
SSH50,baseline,asee_shstep15,15,0,709,6,6,Late
SSH50,baseline,asee_shstep17,17,0,807,2,6,Late
SSH50,baseline,asee_shstep05,5,1,643,5,7,Late
SSH50,baseline,asee_shstep07,7,1,707,6,7,Late
SSH50,baseline,asee_shstep09,9,0,649,3,7,Late
SSH50,baseline,asee_shstep11,11,0,1039,2,7,Late
SSH50,baseline,asee_shstep13,13,0,1108,0,7,Late
SSH50,baseline,asee_shstep15,15,0,700,4,7,Late
SSH50,baseline,asee_shstep17,17,0,762,1,7,Late
SSH50,baseline,asee_shstep05,5,1,741,3,8,Late
SSH50,baseline,asee_shstep07,7,1,754,6,8,Late
SSH50,baseline,asee_shstep09,9,1,775,5,8,Late
SSH50,baseline,asee_shstep11,11,0,620,0,8,Late
SSH50,baseline,asee_shstep13,13,1,1205,2,8,Late
SSH50,baseline,asee_shstep15,15,0,812,4,8,Late
SSH50,baseline,asee_shstep17,17,1,600,1,8,Late
SSH50,baseline,asee_shstep05,5,1,705,6,9,Late
SSH50,baseline,asee_shstep07,7,1,632,5,9,Late
SSH50,baseline,asee_shstep09,9,0,789,1,9,Late
SSH50,baseline,asee_shstep11,11,0,584,0,9,Late
SSH50,baseline,asee_shstep13,13,0,760,4,9,Late
SSH50,baseline,asee_shstep15,15,0,731,2,9,Late
SSH50,baseline,asee_shstep17,17,0,603,3,9,Late
SSH50,baseline,asee_shstep05,5,1,715,1,10,Late
SSH50,baseline,asee_shstep07,7,1,696,0,10,Late
SSH50,baseline,asee_shstep09,9,0,939,6,10,Late
SSH50,baseline,asee_shstep11,11,0,675,2,10,Late
SSH50,baseline,asee_shstep13,13,0,578,5,10,Late
SSH50,baseline,asee_shstep15,15,0,841,3,10,Late
SSH50,baseline,asee_shstep17,17,0,710,4,10,Late
SSH52,baseline,asee_shstep05,5,1,1372,2,1,Early
SSH52,baseline,asee_shstep07,7,1,976,0,1,Early
SSH52,baseline,asee_shstep09,9,0,1458,1,1,Early
SSH52,baseline,asee_shstep11,11,0,937,6,1,Early
SSH52,baseline,asee_shstep13,13,0,929,4,1,Early
SSH52,baseline,asee_shstep15,15,0,861,5,1,Early
SSH52,baseline,asee_shstep17,17,0,1097,3,1,Early
SSH52,baseline,asee_shstep05,5,1,768,5,2,Early
SSH52,baseline,asee_shstep07,7,1,865,2,2,Early
SSH52,baseline,asee_shstep09,9,1,1011,6,2,Early
SSH52,baseline,asee_shstep11,11,0,899,1,2,Early
SSH52,baseline,asee_shstep13,13,0,729,0,2,Early
SSH52,baseline,asee_shstep15,15,1,1144,3,2,Early
SSH52,baseline,asee_shstep17,17,0,897,4,2,Early
SSH52,baseline,asee_shstep05,5,1,711,2,3,Early
SSH52,baseline,asee_shstep07,7,1,682,5,3,Early
SSH52,baseline,asee_shstep09,9,0,836,6,3,Early
SSH52,baseline,asee_shstep11,11,0,765,0,3,Early
SSH52,baseline,asee_shstep13,13,0,692,1,3,Early
SSH52,baseline,asee_shstep15,15,0,912,3,3,Early
SSH52,baseline,asee_shstep17,17,0,725,4,3,Early
SSH52,baseline,asee_shstep05,5,1,755,2,4,Early
SSH52,baseline,asee_shstep07,7,1,817,0,4,Early
SSH52,baseline,asee_shstep09,9,1,759,6,4,Early
SSH52,baseline,asee_shstep11,11,1,798,3,4,Early
SSH52,baseline,asee_shstep13,13,0,861,4,4,Early
SSH52,baseline,asee_shstep15,15,0,879,1,4,Early
SSH52,baseline,asee_shstep17,17,0,759,5,4,Early
SSH52,baseline,asee_shstep05,5,1,683,2,5,Early
SSH52,baseline,asee_shstep07,7,1,671,5,5,Early
SSH52,baseline,asee_shstep09,9,1,733,1,5,Early
SSH52,baseline,asee_shstep11,11,0,787,4,5,Early
SSH52,baseline,asee_shstep13,13,0,718,6,5,Early
SSH52,baseline,asee_shstep15,15,0,664,0,5,Early
SSH52,baseline,asee_shstep17,17,0,751,3,5,Early
SSH52,baseline,asee_shstep05,5,1,967,0,6,Late
SSH52,baseline,asee_shstep07,7,1,738,3,6,Late
SSH52,baseline,asee_shstep09,9,1,754,4,6,Late
SSH52,baseline,asee_shstep11,11,0,823,5,6,Late
SSH52,baseline,asee_shstep13,13,0,782,6,6,Late
SSH52,baseline,asee_shstep15,15,0,749,2,6,Late
SSH52,baseline,asee_shstep17,17,0,777,1,6,Late
SSH52,baseline,asee_shstep05,5,1,667,5,7,Late
SSH52,baseline,asee_shstep07,7,1,793,1,7,Late
SSH52,baseline,asee_shstep09,9,1,675,6,7,Late
SSH52,baseline,asee_shstep11,11,0,1050,2,7,Late
SSH52,baseline,asee_shstep13,13,0,742,0,7,Late
SSH52,baseline,asee_shstep15,15,0,892,4,7,Late
SSH52,baseline,asee_shstep17,17,0,724,3,7,Late
SSH52,baseline,asee_shstep05,5,1,684,4,8,Late
SSH52,baseline,asee_shstep07,7,1,672,6,8,Late
SSH52,baseline,asee_shstep09,9,0,820,3,8,Late
SSH52,baseline,asee_shstep11,11,0,823,2,8,Late
SSH52,baseline,asee_shstep13,13,0,819,0,8,Late
SSH52,baseline,asee_shstep15,15,0,745,1,8,Late
SSH52,baseline,asee_shstep17,17,0,755,5,8,Late
SSH52,baseline,asee_shstep05,5,1,716,3,9,Late
SSH52,baseline,asee_shstep07,7,1,765,2,9,Late
SSH52,baseline,asee_shstep09,9,1,791,0,9,Late
SSH52,baseline,asee_shstep11,11,0,913,6,9,Late
SSH52,baseline,asee_shstep13,13,0,779,1,9,Late
SSH52,baseline,asee_shstep15,15,0,766,4,9,Late
SSH52,baseline,asee_shstep17,17,0,746,5,9,Late
SSH52,baseline,asee_shstep05,5,1,702,1,10,Late
SSH52,baseline,asee_shstep07,7,1,743,4,10,Late
SSH52,baseline,asee_shstep09,9,1,707,6,10,Late
SSH52,baseline,asee_shstep11,11,1,664,2,10,Late
SSH52,baseline,asee_shstep13,13,0,698,0,10,Late
SSH52,baseline,asee_shstep15,15,0,740,5,10,Late
SSH52,baseline,asee_shstep17,17,0,738,3,10,Late
SSH53,baseline,asee_shstep05,5,1,909,2,1,Early
SSH53,baseline,asee_shstep07,7,1,1072,0,1,Early
SSH53,baseline,asee_shstep09,9,0,1334,1,1,Early
SSH53,baseline,asee_shstep11,11,0,883,6,1,Early
SSH53,baseline,asee_shstep13,13,0,791,4,1,Early
SSH53,baseline,asee_shstep15,15,0,815,5,1,Early
SSH53,baseline,asee_shstep17,17,0,754,3,1,Early
SSH53,baseline,asee_shstep05,5,1,687,5,2,Early
SSH53,baseline,asee_shstep07,7,1,689,2,2,Early
SSH53,baseline,asee_shstep09,9,0,957,6,2,Early
SSH53,baseline,asee_shstep11,11,0,821,1,2,Early
SSH53,baseline,asee_shstep13,13,0,808,0,2,Early
SSH53,baseline,asee_shstep15,15,0,869,3,2,Early
SSH53,baseline,asee_shstep17,17,0,764,4,2,Early
SSH53,baseline,asee_shstep05,5,1,650,2,3,Early
SSH53,baseline,asee_shstep07,7,1,807,5,3,Early
SSH53,baseline,asee_shstep09,9,0,1071,6,3,Early
SSH53,baseline,asee_shstep11,11,1,1009,0,3,Early
SSH53,baseline,asee_shstep13,13,0,749,1,3,Early
SSH53,baseline,asee_shstep15,15,0,753,3,3,Early
SSH53,baseline,asee_shstep17,17,0,663,4,3,Early
SSH53,baseline,asee_shstep05,5,1,669,2,4,Early
SSH53,baseline,asee_shstep07,7,1,769,0,4,Early
SSH53,baseline,asee_shstep09,9,1,793,6,4,Early
SSH53,baseline,asee_shstep11,11,1,870,3,4,Early
SSH53,baseline,asee_shstep13,13,0,796,4,4,Early
SSH53,baseline,asee_shstep15,15,0,673,1,4,Early
SSH53,baseline,asee_shstep17,17,0,677,5,4,Early
SSH53,baseline,asee_shstep05,5,1,798,2,5,Early
SSH53,baseline,asee_shstep07,7,1,722,5,5,Early
SSH53,baseline,asee_shstep09,9,1,940,1,5,Early
SSH53,baseline,asee_shstep11,11,0,753,4,5,Early
SSH53,baseline,asee_shstep13,13,0,689,6,5,Early
SSH53,baseline,asee_shstep15,15,0,714,0,5,Early
SSH53,baseline,asee_shstep17,17,0,723,3,5,Early
SSH53,baseline,asee_shstep05,5,1,753,0,6,Late
SSH53,baseline,asee_shstep07,7,1,753,3,6,Late
SSH53,baseline,asee_shstep09,9,1,778,4,6,Late
SSH53,baseline,asee_shstep11,11,0,699,5,6,Late
SSH53,baseline,asee_shstep13,13,0,784,6,6,Late
SSH53,baseline,asee_shstep15,15,0,739,2,6,Late
SSH53,baseline,asee_shstep17,17,0,702,1,6,Late
SSH53,baseline,asee_shstep05,5,1,659,5,7,Late
SSH53,baseline,asee_shstep07,7,1,715,1,7,Late
SSH53,baseline,asee_shstep09,9,1,718,6,7,Late
SSH53,baseline,asee_shstep11,11,0,801,2,7,Late
SSH53,baseline,asee_shstep13,13,0,672,0,7,Late
SSH53,baseline,asee_shstep15,15,0,704,4,7,Late
SSH53,baseline,asee_shstep17,17,0,672,3,7,Late
SSH53,baseline,asee_shstep05,5,1,825,4,8,Late
SSH53,baseline,asee_shstep07,7,1,703,6,8,Late
SSH53,baseline,asee_shstep09,9,1,820,3,8,Late
SSH53,baseline,asee_shstep11,11,1,943,2,8,Late
SSH53,baseline,asee_shstep13,13,0,671,0,8,Late
SSH53,baseline,asee_shstep15,15,0,699,1,8,Late
SSH53,baseline,asee_shstep17,17,0,642,5,8,Late
SSH53,baseline,asee_shstep05,5,1,756,3,9,Late
SSH53,baseline,asee_shstep07,7,1,721,2,9,Late
SSH53,baseline,asee_shstep09,9,1,932,0,9,Late
SSH53,baseline,asee_shstep11,11,1,1001,6,9,Late
SSH53,baseline,asee_shstep13,13,0,764,1,9,Late
SSH53,baseline,asee_shstep15,15,0,748,4,9,Late
SSH53,baseline,asee_shstep17,17,0,870,5,9,Late
SSH53,baseline,asee_shstep05,5,1,638,1,10,Late
SSH53,baseline,asee_shstep07,7,1,677,4,10,Late
SSH53,baseline,asee_shstep09,9,1,714,6,10,Late
SSH53,baseline,asee_shstep11,11,0,1280,2,10,Late
SSH53,baseline,asee_shstep13,13,0,640,0,10,Late
SSH53,baseline,asee_shstep15,15,0,648,5,10,Late
SSH53,baseline,asee_shstep17,17,0,634,3,10,Late
SSH54,baseline,asee_shstep05,5,0,1714,2,1,Early
SSH54,baseline,asee_shstep07,7,1,1561,0,1,Early
SSH54,baseline,asee_shstep09,9,0,1622,1,1,Early
SSH54,baseline,asee_shstep11,11,0,774,6,1,Early
SSH54,baseline,asee_shstep13,13,0,1016,4,1,Early
SSH54,baseline,asee_shstep15,15,0,813,5,1,Early
SSH54,baseline,asee_shstep17,17,0,1023,3,1,Early
SSH54,baseline,asee_shstep05,5,1,846,5,2,Early
SSH54,baseline,asee_shstep07,7,0,923,2,2,Early
SSH54,baseline,asee_shstep09,9,0,745,6,2,Early
SSH54,baseline,asee_shstep11,11,0,890,1,2,Early
SSH54,baseline,asee_shstep13,13,0,780,0,2,Early
