subject,id,condition,word,trial,nounAnswer,rt,grammarType,wordType,sex,hearing,lang,equip
Subject136,912subject471,abm,dragon,39,1,5914,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,fumble,4,0,1921,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,relate,40,0,1694,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,typical,41,0,1199,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,embody,42,0,1399,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,evolve,43,0,1276,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,sabrestep20,44,0,1590,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,solidstep0,45,0,3231,notnoun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,basementstep20,46,1,1725,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,casserolestep0,47,1,1783,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,remind,48,0,1941,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,superpowerstep0,49,0,1813,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,annoying,5,0,1362,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,yell,50,0,1502,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,immoral,51,0,1302,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,submarinestep0,52,1,1598,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,regular,53,0,1601,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,brain,54,1,1158,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,sandalstep20,55,1,1530,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,energy,56,0,1289,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,marina,57,1,2408,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,freeze,58,0,2051,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,silverstep0,59,1,2352,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,secludedstep20,6,0,3133,notnoun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,manually,60,0,2780,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,totally,61,0,1986,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,vibrant,62,0,2351,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,overcome,63,0,2009,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,surrenderstep0,64,0,2325,notnoun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,royalty,65,0,2284,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,similarstep0,66,0,1458,notnoun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,failure,67,0,1406,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,warrantee,68,0,1447,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,beauty,69,0,1316,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,avenue,7,0,1626,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,grammatical,70,0,1395,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,ironic,71,0,1245,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,seaweedstep20,72,1,1622,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,orbital,73,1,7342,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,pineapple,74,1,1276,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,family,75,1,1792,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,parrot,76,1,1335,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,sidewalkstep0,77,1,1499,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,hamburger,78,1,1423,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,enroll,79,0,1663,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,omelet,8,1,1465,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,human,80,1,1194,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,tutorial,81,0,1503,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,severalstep20,82,0,1731,notnoun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,sufferstep0,83,0,6669,notnoun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,wrinkle,84,0,1391,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,degree,85,0,1175,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,remedial,86,0,1357,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,depend,87,0,1369,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,become,88,0,1711,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,momentary,89,0,1371,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,umbrella,9,1,1539,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,guilty,90,0,1647,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,opaque,91,0,2629,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,tobacco,92,1,1495,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,ignore,93,0,1448,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,recovery,94,0,1595,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,global,95,0,1404,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,gasolinestep0,96,1,1474,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,develop,97,0,1709,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,ciderstep0,98,1,2575,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,felony,99,0,2680,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject136,912subject471,abm,honeymoon,0,0,1855,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject137,912subject473,aam,sandalstep11,1,1,2239,noun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,yoghurt,10,1,1331,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,alone,11,0,1829,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,regular,12,0,1956,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,wrinkle,13,1,1750,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,remind,14,0,1948,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,immune,15,0,1709,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,relate,16,0,1696,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,casserolestep12,17,1,1262,noun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,lawyer,18,1,1437,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,annoying,19,0,2522,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,sabrestep10,2,0,3214,noun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,unique,20,0,1610,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,surrenderstep8,21,0,1989,notnoun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,around,22,0,1510,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,sidewalkstep8,23,1,1736,noun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,gullible,24,0,1412,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,warrantee,25,1,1636,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,human,26,1,1,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,orbital,27,1,2784,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,america,28,1,1617,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,royalty,29,0,2533,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,romantic,3,0,1417,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,solidstep12,30,1,1946,notnoun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,become,31,0,1834,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,embody,32,0,1739,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,tobacco,33,1,1894,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,saltystep14,34,0,3560,notnoun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,umbrella,35,1,1477,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,depend,36,0,1448,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,failure,37,0,1753,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,occupy,38,0,2325,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,kidnap,39,0,1371,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,energy,4,0,1128,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,secondstep11,40,1,3050,noun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,camera,41,1,1338,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,brain,42,1,1818,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,grapple,43,1,2863,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,guilty,44,0,1164,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,omelet,45,1,1502,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,immoral,46,0,1331,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,fumble,47,0,1740,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,gasolinestep11,48,1,1933,noun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,tutorial,49,1,3401,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,enroll,5,0,1338,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,freeze,50,0,1928,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,global,51,0,2000,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,pineapple,52,1,1266,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,honeymoon,53,1,2442,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,opaque,54,0,1792,notnoun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,seaweedstep12,55,1,1816,noun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,garden,56,1,1601,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,engine,57,1,1348,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,hamburger,58,1,1498,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,similarstep10,59,0,1391,notnoun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,image,6,1,1321,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,animal,60,1,1340,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,felony,61,1,3156,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,mineral,62,1,2007,noun,filler,Female,yes,english,Over-the-ear headphones (cost more than $100)
Subject137,912subject473,aam,submarinestep10,63,1,1559,noun,critical,Female,yes,english,Over-the-ear headphones (cost more than $100)
